Date,Competition,Home team,Score,Away team
20/02/20,UEL,Bayer Leverkusen,2-1,Porto
23/02/20,PRL,Porto,1-0,Portimonense
27/02/20,UEL,Porto,1-3,Bayer Leverkusen
02/03/20,PRL,Santa Clara,0-2,Porto
07/03/20,PRL,Porto,1-1,Rio Ave
03/06/20,PRL,Famalicão,2-1,Porto
10/06/20,PRL,Porto,1-0,Marítimo
16/06/20,PRL,Desportivo Aves,0-0,Porto
23/06/20,PRL,Porto,4-0,Boavista
29/06/20,PRL,Paços Ferreira,0-1,Porto
05/07/20,PRL,Porto,5-0,Belenenses
09/07/20,PRL,Tondela,1-3,Porto
15/07/20,PRL,Porto,2-0,Sporting Lisbon
20/07/20,PRL,Porto,6-1,Moreirense
25/07/20,PRL,Sporting Braga,2-1,Porto
01/08/20,TDP,Benfica,1-2,Porto
19/09/20,PRL,Porto,3-1,Sporting Braga
26/09/20,PRL,Boavista,0-5,Porto
03/10/20,PRL,Porto,2-3,Marítimo
17/10/20,PRL,Sporting Lisbon,2-2,Porto
21/10/20,UCL,Manchester City,3-1,Porto
24/10/20,PRL,Porto,1-0,Gil Vicente
27/10/20,UCL,Porto,2-0,Olympiakos
30/10/20,PRL,Paços Ferreira,3-2,Porto
03/11/20,UCL,Porto,3-0,Marseille
08/11/20,PRL,Porto,3-1,Portimonense
21/11/20,TDP,Fabril Barreiro,0-2,Porto
25/11/20,UCL,Marseille,0-2,Porto
28/11/20,PRL,Santa Clara,0-1,Porto
01/12/20,UCL,Porto,0-0,Manchester City
05/12/20,PRL,Porto,4-3,Tondela
09/12/20,UCL,Olympiakos,0-2,Porto
13/12/20,TDP,Porto,2-1,Tondela
16/12/20,TDL,Porto,2-1,Paços Ferreira
20/12/20,PRL,Porto,2-0,Nacional
23/12/20,SUC,Porto,2-0,Benfica
29/12/20,PRL,Vitoria Guimaraes,2-3,Porto
03/01/21,PRL,Porto,3-0,Moreirense
08/01/21,PRL,Famalicão,1-4,Porto
12/01/21,TDP,Nacional,E2-4E,Porto
15/01/21,PRL,Porto,1-1,Benfica
19/01/21,TDL,Sporting Lisbon,2-1,Porto
25/01/21,PRL,Farense,0-1,Porto
29/01/21,TDP,Gil Vicente,0-2,Porto
05/04/19,PRL,Porto,2-0,Boavista
09/04/19,UCL,Liverpool,2-0,Porto
13/04/19,PRL,Portimonense,0-3,Porto
17/04/19,UCL,Porto,1-4,Liverpool
20/04/19,PRL,Porto,1-0,Santa Clara
26/04/19,PRL,Rio Ave,2-2,Porto
04/05/19,PRL,Porto,4-0,Desportivo Aves
12/05/19,PRL,Nacional,0-4,Porto
18/05/19,PRL,Porto,2-1,Sporting Lisbon
25/05/19,TDP,Sporting Lisbon,P2-2P,Porto
06/07/19,CLF,Porto,6-0,Águeda
10/07/19,CLF,Porto,CANC,Varzim
16/07/19,CLF,Porto,1-0,Fulham
19/07/19,COI,Porto,P1-1P,Real Betis
21/07/19,COI,Porto,2-1,Getafe
27/07/19,CLF,Porto,0-1,Monaco
07/08/19,UCL,Krasnodar,0-1,Porto
10/08/19,PRL,Gil Vicente,2-1,Porto
13/08/19,UCL,Porto,2-3,Krasnodar
17/08/19,PRL,Porto,4-0,Vitória Setúbal
24/08/19,PRL,Benfica,0-2,Porto
01/09/19,PRL,Porto,3-0,Vitoria Guimaraes
15/09/19,PRL,Portimonense,2-3,Porto
19/09/19,UEL,Porto,2-1,Young Boys
22/09/19,PRL,Porto,2-0,Santa Clara
25/09/19,TDL,Porto,1-0,Santa Clara
29/09/19,PRL,Rio Ave,0-1,Porto
03/10/19,UEL,Feyenoord,2-0,Porto
19/10/19,TDP,Coimbrões,0-5,Porto
24/10/19,UEL,Porto,1-1,Rangers
27/10/19,PRL,Porto,3-0,Famalicão
30/10/19,PRL,Marítimo,1-1,Porto
03/11/19,PRL,Porto,1-0,Desportivo Aves
07/11/19,UEL,Rangers,2-0,Porto
10/11/19,PRL,Boavista,0-1,Porto
24/11/19,TDP,Porto,4-0,Vitória Setúbal
28/11/19,UEL,Young Boys,1-2,Porto
02/12/19,PRL,Porto,2-0,Paços Ferreira
05/12/19,TDL,Casa Pia,0-3,Porto
08/12/19,PRL,Belenenses,1-1,Porto
12/12/19,UEL,Porto,3-2,Feyenoord
16/12/19,PRL,Porto,3-0,Tondela
19/12/19,TDP,Porto,1-0,Santa Clara
22/12/19,TDL,Chaves,2-4,Porto
05/01/20,PRL,Sporting Lisbon,1-2,Porto
10/01/20,PRL,Moreirense,2-4,Porto
14/01/20,TDP,Porto,2-1,Varzim
17/01/20,PRL,Porto,1-2,Sporting Braga
22/01/20,TDL,Vitoria Guimaraes,1-2,Porto
25/01/20,TDL,Sporting Braga,1-0,Porto
20/07/18,AFC,Porto,1-2,Lille
22/07/18,AFC,Porto,1-0,Everton
28/07/18,CLF,Porto,0-0,Newcastle United
04/08/18,SUC,Porto,3-1,Desportivo Aves
11/08/18,PRL,Porto,5-0,Chaves
19/08/18,PRL,Belenenses,2-3,Porto
25/08/18,PRL,Porto,2-3,Vitoria Guimaraes
02/09/18,PRL,Porto,3-0,Moreirense
14/09/18,TDL,Porto,1-1,Chaves
18/09/18,UCL,Schalke 04,1-1,Porto
22/09/18,PRL,Vitória Setúbal,0-2,Porto
28/09/18,PRL,Porto,1-0,Tondela
03/10/18,UCL,Porto,1-0,Galatasaray
07/10/18,PRL,Benfica,1-0,Porto
19/10/18,TDP,Vila Real,0-6,Porto
24/10/18,UCL,Lokomotiv Moscow,1-3,Porto
28/10/18,PRL,Porto,2-0,Feirense
31/10/18,TDL,Porto,4-2,Varzim
03/11/18,PRL,Marítimo,0-2,Porto
06/11/18,UCL,Porto,4-1,Lokomotiv Moscow
10/11/18,PRL,Porto,1-0,Sporting Braga
24/11/18,TDP,Porto,2-0,Belenenses
28/11/18,UCL,Porto,3-1,Schalke 04
02/12/18,PRL,Boavista,0-1,Porto
07/12/18,PRL,Porto,4-1,Portimonense
11/12/18,UCL,Galatasaray,2-3,Porto
15/12/18,PRL,Santa Clara,1-2,Porto
18/12/18,TDP,Porto,4-3,Moreirense
23/12/18,PRL,Porto,2-1,Rio Ave
30/12/18,TDL,Belenenses,1-2,Porto
03/01/19,PRL,Desportivo Aves,0-1,Porto
07/01/19,PRL,Porto,3-1,Nacional
12/01/19,PRL,Sporting Lisbon,0-0,Porto
15/01/19,TDP,Leixões,E1-2E,Porto
18/01/19,PRL,Chaves,1-4,Porto
22/01/19,TDL,Benfica,1-3,Porto
26/01/19,TDL,Porto,P1-1P,Sporting Lisbon
30/01/19,PRL,Porto,3-0,Belenenses
03/02/19,PRL,Vitoria Guimaraes,0-0,Porto
08/02/19,PRL,Moreirense,1-1,Porto
12/02/19,UCL,Roma,2-1,Porto
16/02/19,PRL,Porto,2-0,Vitória Setúbal
22/02/19,PRL,Tondela,0-3,Porto
26/02/19,TDP,Porto,3-0,Sporting Braga
02/03/19,PRL,Porto,1-2,Benfica
06/03/19,UCL,Porto,E3-1E,Roma
10/03/19,PRL,Feirense,1-2,Porto
16/03/19,PRL,Porto,3-0,Marítimo
30/03/19,PRL,Sporting Braga,2-3,Porto
02/04/19,TDP,Sporting Braga,1-1,Porto
27/08/17,PRL,Sporting Braga,0-1,Porto
09/09/17,PRL,Porto,3-0,Chaves
13/09/17,UCL,Porto,1-3,Besiktas
17/09/17,PRL,Rio Ave,1-2,Porto
22/09/17,PRL,Porto,5-2,Portimonense
26/09/17,UCL,Monaco,0-3,Porto
01/10/17,PRL,Sporting Lisbon,0-0,Porto
13/10/17,TDP,Lusitano GC Évora,0-6,Porto
17/10/17,UCL,RB Leipzig,3-2,Porto
21/10/17,PRL,Porto,6-1,Paços Ferreira
24/10/17,TDL,Porto,0-0,Leixões
28/10/17,PRL,Boavista,0-3,Porto
01/11/17,UCL,Porto,3-1,RB Leipzig
04/11/17,PRL,Porto,2-0,Belenenses
17/11/17,TDP,Porto,3-2,Portimonense
21/11/17,UCL,Besiktas,1-1,Porto
25/11/17,PRL,Desportivo Aves,1-1,Porto
01/12/17,PRL,Porto,0-0,Benfica
06/12/17,UCL,Porto,5-2,Monaco
10/12/17,PRL,Vitória Setúbal,0-5,Porto
14/12/17,TDP,Porto,4-0,Vitoria Guimaraes
18/12/17,PRL,Porto,3-1,Marítimo
21/12/17,TDL,Porto,3-0,Rio Ave
30/12/17,TDL,Paços Ferreira,2-3,Porto
03/01/18,PRL,Feirense,1-2,Porto
07/01/18,PRL,Porto,4-2,Vitoria Guimaraes
11/01/18,TDP,Moreirense,1-2,Porto
19/01/18,PRL,Porto,1-0,Tondela
24/01/18,TDL,Sporting Lisbon,P0-0P,Porto
30/01/18,PRL,Moreirense,0-0,Porto
03/02/18,PRL,Porto,3-1,Sporting Braga
07/02/18,TDP,Porto,1-0,Sporting Lisbon
11/02/18,PRL,Chaves,0-4,Porto
14/02/18,UCL,Porto,0-5,Liverpool
18/02/18,PRL,Porto,5-0,Rio Ave
21/02/18,PRL,Estoril,1-3,Porto
25/02/18,PRL,Portimonense,1-5,Porto
02/03/18,PRL,Porto,2-1,Sporting Lisbon
06/03/18,UCL,Liverpool,0-0,Porto
11/03/18,PRL,Paços Ferreira,1-0,Porto
17/03/18,PRL,Porto,2-0,Boavista
02/04/18,PRL,Belenenses,2-0,Porto
08/04/18,PRL,Porto,2-0,Desportivo Aves
15/04/18,PRL,Benfica,0-1,Porto
18/04/18,TDP,Sporting Lisbon,P1-0P,Porto
23/04/18,PRL,Porto,5-1,Vitória Setúbal
29/04/18,PRL,Marítimo,0-1,Porto
06/05/18,PRL,Porto,2-1,Feirense
12/05/18,PRL,Vitoria Guimaraes,0-1,Porto
17/07/18,CLF,Portimonense,2-1,Porto
23/09/16,PRL,Porto,3-1,Boavista
27/09/16,UCL,Leicester City,1-0,Porto
