Date,Competition,Home team,Score,Away team
01/09/18,SEL,Cova Piedade,0-4,Estoril
17/09/18,TDL,Estoril,1-2,Feirense
23/09/18,SEL,Estoril,1-4,Mafra
30/09/18,TDP,Vasco da Gama Vidigueira,0-1,Estoril
07/10/18,SEL,Académica,2-7,Estoril
14/10/18,SEL,Estoril,2-2,Varzim
21/10/18,TDP,Estoril,P1-1P,Tondela
31/10/18,TDL,Sporting Lisbon,1-2,Estoril
04/11/18,SEL,Vitória Guimarães II,1-1,Estoril
12/11/18,SEL,Estoril,1-0,Paços Ferreira
18/11/18,SEL,Academico Viseu,1-2,Estoril
30/11/18,SEL,Benfica II,1-0,Estoril
08/12/18,SEL,Estoril,1-0,Sporting Covilhã
16/12/18,SEL,Estoril,1-0,Farense
21/12/18,SEL,Oliveirense,0-1,Estoril
29/12/18,TDL,Marítimo,0-1,Estoril
02/01/19,SEL,Estoril,0-1,Penafiel
09/01/19,SEL,Estoril,1-1,Arouca
14/01/19,SEL,Famalicão,2-0,Estoril
19/01/19,SEL,Porto II,2-0,Estoril
29/01/19,SEL,Estoril,2-1,Sporting Braga II
03/02/19,SEL,Leixões,2-0,Estoril
10/02/19,SEL,Estoril,2-0,Cova Piedade
17/02/19,SEL,Mafra,1-1,Estoril
24/02/19,SEL,Estoril,1-0,Académica
03/03/19,SEL,Varzim,0-0,Estoril
10/03/19,SEL,Estoril,1-0,Vitória Guimarães II
17/03/19,SEL,Paços Ferreira,1-1,Estoril
31/03/19,SEL,Estoril,1-3,Benfica II
07/04/19,SEL,Sporting Covilhã,1-2,Estoril
14/04/19,SEL,Farense,3-1,Estoril
19/04/19,SEL,Estoril,3-1,Oliveirense
28/04/19,SEL,Penafiel,4-2,Estoril
05/05/19,SEL,Estoril,1-3,Academico Viseu
11/05/19,SEL,Arouca,2-1,Estoril
19/05/19,SEL,Estoril,2-1,Famalicão
13/07/19,CLF,Mafra,1-0,Estoril
24/07/19,CLF,Paços Ferreira,1-1,Estoril
03/08/19,TDL,Paços Ferreira,P1-1P,Estoril
11/08/19,SEL,Benfica II,2-1,Estoril
18/08/19,SEL,Estoril,1-2,Farense
25/08/19,SEL,Casa Pia,0-1,Estoril
01/09/19,SEL,Estoril,3-1,Varzim
14/09/19,SEL,Estoril,2-1,Porto II
22/09/19,SEL,Vilafranquense,1-4,Estoril
29/09/19,TDP,Pinhalnovense,1-2,Estoril
05/04/17,TDP,Benfica,3-3,Estoril
09/04/17,PRL,Estoril,0-1,Nacional
14/04/17,PRL,Belenenses,1-3,Estoril
22/04/17,PRL,Estoril,3-0,Vitória Setúbal
29/04/17,PRL,Benfica,2-1,Estoril
08/05/17,PRL,Estoril,2-1,Chaves
14/05/17,PRL,Marítimo,1-1,Estoril
21/05/17,PRL,Estoril,4-2,Arouca
15/07/17,CLF,Estoril,1-2,AFC Bournemouth
18/07/17,CLF,Rayo Vallecano,1-2,Estoril
02/08/17,CLF,Belenenses,0-1,Estoril
09/08/17,PRL,Porto,4-0,Estoril
14/08/17,PRL,Estoril,3-0,Vitoria Guimaraes
19/08/17,PRL,Tondela,2-3,Estoril
27/08/17,PRL,Sporting Lisbon,2-1,Estoril
01/09/17,TDL,Marítimo,1-0,Estoril
10/09/17,PRL,Estoril,0-2,Moreirense
17/09/17,PRL,Belenenses,2-1,Estoril
23/09/17,PRL,Estoril,0-2,Chaves
01/10/17,PRL,Sporting Braga,6-0,Estoril
15/10/17,TDP,Farense,1-0,Estoril
20/10/17,PRL,Estoril,0-3,Boavista
29/10/17,PRL,Paços Ferreira,1-0,Estoril
04/11/17,PRL,Estoril,0-2,Rio Ave
26/11/17,PRL,Marítimo,0-0,Estoril
04/12/17,PRL,Estoril,0-0,Portimonense
09/12/17,PRL,Benfica,3-1,Estoril
16/12/17,PRL,Estoril,3-2,Desportivo Aves
04/01/18,PRL,Vitória Setúbal,2-2,Estoril
08/01/18,PRL,Estoril,0-2,Feirense
21/01/18,PRL,Vitoria Guimaraes,3-1,Estoril
30/01/18,PRL,Estoril,3-0,Tondela
04/02/18,PRL,Estoril,2-0,Sporting Lisbon
12/02/18,PRL,Moreirense,1-2,Estoril
17/02/18,PRL,Estoril,0-2,Belenenses
21/02/18,PRL,Estoril,1-3,Porto
25/02/18,PRL,Chaves,2-0,Estoril
03/03/18,PRL,Estoril,0-6,Sporting Braga
10/03/18,PRL,Boavista,1-0,Estoril
17/03/18,PRL,Estoril,1-1,Paços Ferreira
30/03/18,PRL,Rio Ave,2-0,Estoril
07/04/18,PRL,Estoril,1-1,Marítimo
14/04/18,PRL,Portimonense,0-1,Estoril
21/04/18,PRL,Estoril,1-2,Benfica
30/04/18,PRL,Desportivo Aves,1-0,Estoril
06/05/18,PRL,Estoril,2-1,Vitória Setúbal
13/05/18,PRL,Feirense,0-0,Estoril
04/07/18,CLF,Mafra,0-0,Estoril
14/07/18,CLF,Estoril,2-1,Nacional
19/07/18,CLF,Estoril,1-0,Amora
08/02/16,PRL,Sporting Braga,2-0,Estoril
14/02/16,PRL,Estoril,2-1,Tondela
19/02/16,PRL,União Madeira,1-1,Estoril
27/02/16,PRL,Estoril,3-0,Vitória Setúbal
07/03/16,PRL,Rio Ave,1-3,Estoril
12/03/16,PRL,Estoril,1-2,Sporting Lisbon
20/03/16,PRL,Académica,0-3,Estoril
03/04/16,PRL,Estoril,1-0,Paços Ferreira
10/04/16,PRL,Nacional,4-1,Estoril
16/04/16,PRL,Estoril,1-0,Boavista
24/04/16,PRL,Vitoria Guimaraes,1-1,Estoril
01/05/16,PRL,Estoril,2-1,Marítimo
09/05/16,PRL,Estoril,1-1,Arouca
14/05/16,PRL,Belenenses,2-1,Estoril
09/07/16,CLF,Estoril,CANC,Cova Piedade
19/07/16,CLF,Nacional,2-1,Estoril
22/07/16,CLF,Estoril,3-1,Al Gharafa
15/08/16,PRL,Estoril,0-2,Feirense
20/08/16,PRL,Porto,1-0,Estoril
27/08/16,PRL,Estoril,1-3,Sporting Braga
11/09/16,PRL,Paços Ferreira,0-0,Estoril
17/09/16,PRL,Estoril,2-0,Moreirense
23/09/16,PRL,Sporting Lisbon,4-2,Estoril
01/10/16,PRL,Rio Ave,1-2,Estoril
16/10/16,TDP,Caldas,0-1,Estoril
23/10/16,PRL,Estoril,0-2,Vitoria Guimaraes
26/10/16,TDL,Moreirense,1-0,Estoril
29/10/16,PRL,Boavista,0-0,Estoril
05/11/16,PRL,Estoril,2-0,Tondela
19/11/16,TDP,Estoril,2-0,Cova Piedade
26/11/16,PRL,Nacional,0-1,Estoril
04/12/16,PRL,Estoril,1-1,Belenenses
09/12/16,PRL,Vitória Setúbal,2-0,Estoril
14/12/16,TDP,Estoril,E4-2E,Sanjoanense
17/12/16,PRL,Estoril,0-1,Benfica
22/12/16,PRL,Chaves,1-0,Estoril
07/01/17,PRL,Estoril,0-1,Marítimo
13/01/17,PRL,Arouca,2-1,Estoril
17/01/17,TDP,Estoril,2-1,Académica
22/01/17,PRL,Feirense,1-0,Estoril
28/01/17,PRL,Estoril,1-2,Porto
06/02/17,PRL,Sporting Braga,1-1,Estoril
11/02/17,PRL,Estoril,2-1,Paços Ferreira
18/02/17,PRL,Moreirense,1-1,Estoril
25/02/17,PRL,Estoril,0-2,Sporting Lisbon
28/02/17,TDP,Estoril,1-2,Benfica
06/03/17,PRL,Estoril,0-2,Rio Ave
12/03/17,PRL,Vitoria Guimaraes,3-3,Estoril
17/03/17,PRL,Estoril,0-0,Boavista
01/04/17,PRL,Tondela,0-2,Estoril
18/01/15,PRL,Boavista,1-2,Estoril
21/01/15,TDL,Sporting Covilhã,3-2,Estoril
25/01/15,PRL,Estoril,1-0,Arouca
01/02/15,PRL,Rio Ave,2-1,Estoril
08/02/15,PRL,Estoril,0-2,Sporting Braga
16/02/15,PRL,Nacional,1-0,Estoril
22/02/15,PRL,Estoril,1-2,Académica
28/02/15,PRL,Benfica,6-0,Estoril
08/03/15,PRL,Estoril,1-1,Gil Vicente
14/03/15,PRL,Belenenses,2-2,Estoril
21/03/15,PRL,Estoril,3-3,Penafiel
06/04/15,PRL,Porto,5-0,Estoril
13/04/15,PRL,Estoril,1-0,Paços Ferreira
19/04/15,PRL,Vitória Setúbal,1-2,Estoril
25/04/15,PRL,Estoril,1-1,Marítimo
01/05/15,PRL,Vitoria Guimaraes,2-0,Estoril
10/05/15,PRL,Estoril,1-1,Sporting Lisbon
17/05/15,PRL,Moreirense,1-1,Estoril
23/05/15,PRL,Estoril,2-0,Boavista
17/07/15,CLF,Belenenses,0-0,Estoril
25/07/15,CLF,Academico Viseu,1-1,Estoril
29/07/15,CLF,Mafra,CANC,Estoril
01/08/15,CLF,Estoril,2-1,Wydad Casablanca
05/08/15,CLF,Estoril,2-0,Vitória Setúbal
08/08/15,CLF,Estoril,2-1,RSB Berkane
16/08/15,PRL,Benfica,4-0,Estoril
23/08/15,PRL,Estoril,2-0,Moreirense
29/08/15,PRL,Porto,2-0,Estoril
12/09/15,PRL,Estoril,1-0,Sporting Braga
19/09/15,PRL,Tondela,0-1,Estoril
23/09/15,TDL,Oriental Lisboa,3-2,Estoril
27/09/15,PRL,Estoril,2-1,União Madeira
02/10/15,PRL,Vitória Setúbal,1-0,Estoril
18/10/15,TDP,Gondomar,E0-1E,Estoril
24/10/15,PRL,Estoril,2-2,Rio Ave
31/10/15,PRL,Sporting Lisbon,1-0,Estoril
06/11/15,PRL,Estoril,1-1,Académica
22/11/15,TDP,Caldas,0-1,Estoril
29/11/15,PRL,Paços Ferreira,2-0,Estoril
06/12/15,PRL,Estoril,1-1,Nacional
11/12/15,PRL,Boavista,1-1,Estoril
16/12/15,TDP,Estoril,1-0,Penafiel
19/12/15,PRL,Estoril,0-1,Vitoria Guimaraes
02/01/16,PRL,Marítimo,1-1,Estoril
06/01/16,PRL,Arouca,1-0,Estoril
10/01/16,PRL,Estoril,2-0,Belenenses
13/01/16,TDP,Rio Ave,3-0,Estoril
16/01/16,PRL,Estoril,1-2,Benfica
23/01/16,PRL,Moreirense,1-3,Estoril
30/01/16,PRL,Estoril,1-3,Porto
16/12/13,PRL,Estoril,2-0,Gil Vicente
22/12/13,PRL,Belenenses,0-0,Estoril
29/12/13,TDL,Estoril,1-2,Sporting Braga
04/01/14,TDP,Leixões,1-5,Estoril
11/01/14,PRL,Estoril,0-0,Sporting Lisbon
16/01/14,TDL,Estoril,1-1,Belenenses
20/01/14,PRL,Nacional,2-2,Estoril
25/01/14,TDL,Beira-Mar,1-3,Estoril
31/01/14,PRL,Estoril,1-1,Arouca
05/02/14,TDP,Porto,2-1,Estoril
10/02/14,PRL,Académica,0-1,Estoril
17/02/14,PRL,Estoril,2-1,Sporting Braga
23/02/14,PRL,Porto,0-1,Estoril
01/03/14,PRL,Estoril,4-0,Olhanense
09/03/14,PRL,Benfica,2-0,Estoril
15/03/14,PRL,Estoril,1-0,Marítimo
24/03/14,PRL,Vitória Setúbal,1-1,Estoril
30/03/14,PRL,Estoril,0-1,Rio Ave
04/04/14,PRL,Vitoria Guimaraes,1-3,Estoril
14/04/14,PRL,Estoril,1-0,Paços Ferreira
19/04/14,PRL,Gil Vicente,0-0,Estoril
04/05/14,PRL,Estoril,1-1,Belenenses
11/05/14,PRL,Sporting Lisbon,0-1,Estoril
18/07/14,CLF,Benfica,1-0,Estoril
20/07/14,CLF,Belenenses,1-2,Estoril
18/08/14,PRL,Arouca,1-1,Estoril
24/08/14,PRL,Estoril,1-5,Rio Ave
30/08/14,PRL,Sporting Braga,2-1,Estoril
14/09/14,PRL,Estoril,2-1,Nacional
18/09/14,UEL,PSV,1-0,Estoril
22/09/14,PRL,Académica,2-2,Estoril
27/09/14,PRL,Estoril,2-3,Benfica
02/10/14,UEL,Estoril,2-0,Panathinaikos
05/10/14,PRL,Gil Vicente,1-1,Estoril
18/10/14,TDP,Varzim,2-1,Estoril
23/10/14,UEL,Estoril,1-2,Dinamo Moscow
26/10/14,PRL,Estoril,1-2,Belenenses
01/11/14,PRL,Penafiel,1-2,Estoril
06/11/14,UEL,Dinamo Moscow,1-0,Estoril
09/11/14,PRL,Estoril,2-2,Porto
28/11/14,UEL,Estoril,3-3,PSV
01/12/14,PRL,Paços Ferreira,1-1,Estoril
06/12/14,PRL,Estoril,1-0,Vitória Setúbal
11/12/14,UEL,Panathinaikos,1-1,Estoril
14/12/14,PRL,Marítimo,0-0,Estoril
