Date,Competition,Home team,Score,Away team
01/08/18,CLF,Salernitana,2-1,Reggina
05/08/18,COI,Salernitana,6-1,Rezzato
12/08/18,COI,Virtus Entella,2-0,Salernitana
25/08/18,SEB,Salernitana,0-0,Palermo
02/09/18,SEB,Lecce,2-2,Salernitana
09/09/18,CLF,Sarnese,0-0,Salernitana
16/09/18,SEB,Salernitana,3-0,Padova
21/09/18,SEB,Benevento,4-0,Salernitana
25/09/18,SEB,Salernitana,1-1,Ascoli
29/09/18,SEB,Salernitana,1-0,Verona
06/10/18,SEB,Cremonese,0-0,Salernitana
21/10/18,SEB,Salernitana,2-1,Perugia
28/10/18,SEB,Crotone,1-1,Salernitana
31/10/18,SEB,Salernitana,3-1,Livorno
04/11/18,SEB,Venezia,1-0,Salernitana
16/09/16,SEB,Salernitana,2-3,Vicenza
19/09/16,SEB,Cesena,0-0,Salernitana
24/09/16,SEB,Salernitana,2-0,Trapani
01/10/16,SEB,SPAL,3-2,Salernitana
09/10/16,SEB,Salernitana,2-1,Benevento
15/10/16,SEB,Brescia,1-1,Salernitana
22/10/16,SEB,Salernitana,1-1,Virtus Entella
25/10/16,SEB,Ascoli,0-0,Salernitana
29/10/16,SEB,Salernitana,0-0,Pisa
05/11/16,SEB,Cittadella,2-0,Salernitana
13/11/16,SEB,Salernitana,4-2,Ternana
19/11/16,SEB,Latina,1-1,Salernitana
28/11/16,SEB,Salernitana,1-1,Pro Vercelli
03/12/16,SEB,Bari,2-0,Salernitana
10/12/16,SEB,Frosinone,1-3,Salernitana
17/12/16,SEB,Salernitana,1-2,Carpi
24/12/16,SEB,Avellino,3-2,Salernitana
30/12/16,SEB,Salernitana,2-1,Perugia
22/01/17,SEB,Salernitana,1-0,Spezia
29/01/17,SEB,Verona,2-0,Salernitana
04/02/17,SEB,Salernitana,0-0,Novara
10/02/17,SEB,Vicenza,0-1,Salernitana
18/02/17,SEB,Salernitana,1-1,Cesena
25/02/17,SEB,Trapani,1-0,Salernitana
28/02/17,SEB,Salernitana,1-2,SPAL
05/03/17,SEB,Benevento,1-1,Salernitana
11/03/17,SEB,Salernitana,2-0,Brescia
20/03/17,SEB,Virtus Entella,0-1,Salernitana
26/03/17,SEB,Salernitana,2-0,Ascoli
01/04/17,SEB,Pisa,0-1,Salernitana
04/04/17,SEB,Salernitana,0-0,Cittadella
08/04/17,SEB,Ternana,1-0,Salernitana
17/04/17,SEB,Salernitana,2-1,Latina
22/04/17,SEB,Pro Vercelli,0-0,Salernitana
25/04/17,SEB,Salernitana,0-0,Bari
01/05/17,SEB,Salernitana,1-3,Frosinone
06/05/17,SEB,Carpi,2-0,Salernitana
13/05/17,SEB,Salernitana,2-0,Avellino
18/05/17,SEB,Perugia,3-2,Salernitana
23/07/17,CLF,Sambenedettese,2-2,Salernitana
06/08/17,COI,Salernitana,2-1,Alessandria
12/08/17,COI,Carpi,P3-3P,Salernitana
26/08/17,SEB,Venezia,0-0,Salernitana
31/08/17,CLF,Agropoli,0-5,Salernitana
04/09/17,SEB,Salernitana,3-3,Ternana
09/09/17,SEB,Carpi,1-0,Salernitana
16/09/17,SEB,Salernitana,2-2,Pescara
19/09/17,SEB,Pro Vercelli,1-1,Salernitana
23/09/17,SEB,Salernitana,2-0,Spezia
29/09/17,SEB,Parma,2-2,Salernitana
19/09/15,SEB,Salernitana,0-2,Spezia
22/09/15,SEB,Pescara,1-1,Salernitana
26/09/15,SEB,Salernitana,2-1,Ternana
02/10/15,SEB,Crotone,4-0,Salernitana
11/10/15,SEB,Salernitana,0-1,Trapani
17/10/15,SEB,Virtus Entella,1-0,Salernitana
24/10/15,SEB,Salernitana,1-1,Cesena
27/10/15,SEB,Virtus Lanciano,2-2,Salernitana
31/10/15,SEB,Salernitana,1-1,Perugia
06/11/15,SEB,Bari,2-1,Salernitana
15/11/15,SEB,Salernitana,1-0,Novara
21/11/15,SEB,Latina,2-2,Salernitana
27/11/15,SEB,Salernitana,1-2,Pro Vercelli
01/12/15,COI,Spezia,2-0,Salernitana
06/12/15,SEB,Vicenza,0-0,Salernitana
09/12/15,SEB,Livorno,0-0,Salernitana
12/12/15,SEB,Salernitana,2-0,Ascoli
18/12/15,SEB,Modena,2-0,Salernitana
24/12/15,SEB,Salernitana,0-2,Cagliari
27/12/15,SEB,Como,2-1,Salernitana
16/01/16,SEB,Avellino,1-0,Salernitana
22/01/16,SEB,Salernitana,3-0,Brescia
01/02/16,SEB,Spezia,3-1,Salernitana
06/02/16,SEB,Salernitana,2-2,Pescara
13/02/16,SEB,Ternana,4-0,Salernitana
21/02/16,SEB,Salernitana,1-1,Crotone
27/02/16,SEB,Trapani,1-1,Salernitana
01/03/16,SEB,Salernitana,2-2,Virtus Entella
07/03/16,SEB,Cesena,1-2,Salernitana
12/03/16,SEB,Salernitana,1-3,Virtus Lanciano
19/03/16,SEB,Perugia,1-1,Salernitana
26/03/16,SEB,Salernitana,3-4,Bari
03/04/16,SEB,Novara,1-1,Salernitana
09/04/16,SEB,Salernitana,3-2,Latina
16/04/16,SEB,Pro Vercelli,1-1,Salernitana
19/04/16,SEB,Salernitana,0-0,Vicenza
24/04/16,SEB,Salernitana,3-1,Livorno
30/04/16,SEB,Ascoli,2-2,Salernitana
07/05/16,SEB,Salernitana,0-0,Modena
14/05/16,SEB,Cagliari,3-0,Salernitana
20/05/16,SEB,Salernitana,1-0,Como
04/06/16,SEB,Virtus Lanciano,1-4,Salernitana
08/06/16,SEB,Salernitana,1-0,Virtus Lanciano
03/08/16,CLF,Sambenedettese,1-1,Salernitana
07/08/16,COI,Benevento,P0-0P,Salernitana
14/08/16,COI,Salernitana,P1-1P,Pisa
20/08/16,CLF,Gelbison,1-3,Salernitana
26/08/16,SEB,Spezia,1-1,Salernitana
04/09/16,SEB,Salernitana,1-1,Verona
10/09/16,SEB,Novara,1-0,Salernitana
04/08/14,CLF,Salernitana,0-2,Parma
07/08/14,CLF,Salernitana,2-0,Virtus Lanciano
10/08/14,COI,Alessandria,1-0,Salernitana
31/08/14,SEC,Salernitana,1-1,Cosenza
07/09/14,SEC,Martina,1-2,Salernitana
14/09/14,SEC,Salernitana,4-3,Real Agro Aversa
20/09/14,SEC,Vigor Lamezia,0-1,Salernitana
24/09/14,SEC,Ischia,0-1,Salernitana
27/09/14,SEC,Salernitana,0-0,Melfi
04/10/14,SEC,Foggia,1-1,Salernitana
11/10/14,SEC,Salernitana,2-0,Savoia
