Date,Competition,Home team,Score,Away team
17/12/17,SEA,Verona,3-0,AC Milan
23/12/17,SEA,Udinese,4-0,Verona
30/12/17,SEA,Verona,1-3,Juventus
06/01/18,SEA,Napoli,2-0,Verona
21/01/18,SEA,Verona,0-3,Crotone
28/01/18,SEA,Fiorentina,1-4,Verona
04/02/18,SEA,Verona,0-1,Roma
11/02/18,SEA,Sampdoria,2-0,Verona
19/02/18,SEA,Lazio,2-0,Verona
25/02/18,SEA,Verona,2-1,Torino
10/03/18,SEA,Verona,1-0,Chievo
18/03/18,SEA,Verona,0-5,Atalanta
31/03/18,SEA,Inter Milan,3-0,Verona
04/04/18,SEA,Benevento,3-0,Verona
08/04/18,SEA,Verona,1-0,Cagliari
15/04/18,SEA,Bologna,2-0,Verona
18/04/18,SEA,Verona,0-1,Sassuolo
23/04/18,SEA,Genoa,3-1,Verona
29/04/18,SEA,Verona,1-3,SPAL
05/05/18,SEA,AC Milan,4-1,Verona
13/05/18,SEA,Verona,0-1,Udinese
19/05/18,SEA,Juventus,2-1,Verona
18/07/18,CLF,Fiorentina,2-1,Verona
05/08/18,COI,Verona,4-1,Juve Stabia
12/08/18,COI,Catania,2-0,Verona
26/08/18,SEB,Verona,1-1,Padova
01/09/18,SEB,Cosenza,0-3,Verona
16/09/18,SEB,Verona,4-1,Carpi
22/09/18,SEB,Crotone,1-2,Verona
25/09/18,SEB,Verona,2-1,Spezia
29/09/18,SEB,Salernitana,1-0,Verona
05/10/18,SEB,Verona,0-2,Lecce
21/10/18,SEB,Venezia,1-1,Verona
27/10/18,SEB,Verona,2-1,Perugia
30/10/18,SEB,Ascoli,1-0,Verona
27/08/16,SEB,Verona,4-1,Latina
04/09/16,SEB,Salernitana,1-1,Verona
10/09/16,SEB,Benevento,2-0,Verona
17/09/16,SEB,Verona,3-1,Avellino
20/09/16,SEB,SPAL,1-3,Verona
25/09/16,SEB,Verona,2-0,Frosinone
01/10/16,SEB,Ternana,0-3,Verona
09/10/16,SEB,Verona,2-2,Brescia
15/10/16,SEB,Ascoli,1-4,Verona
22/10/16,SEB,Verona,3-0,Pro Vercelli
25/10/16,SEB,Pisa,0-0,Verona
30/10/16,SEB,Verona,2-0,Trapani
05/11/16,SEB,Spezia,1-4,Verona
13/11/16,SEB,Verona,0-4,Novara
18/11/16,SEB,Cittadella,5-1,Verona
27/11/16,SEB,Verona,1-0,Bari
01/12/16,COI,Bologna,4-0,Verona
04/12/16,SEB,Verona,2-2,Perugia
10/12/16,SEB,Vicenza,1-0,Verona
19/12/16,SEB,Verona,1-0,Virtus Entella
24/12/16,SEB,Carpi,1-1,Verona
30/12/16,SEB,Verona,3-0,Cesena
21/01/17,SEB,Latina,2-0,Verona
29/01/17,SEB,Verona,2-0,Salernitana
03/02/17,SEB,Verona,2-2,Benevento
11/02/17,SEB,Avellino,2-0,Verona
20/02/17,SEB,Verona,0-0,SPAL
