Date,Competition,Home team,Score,Away team
25/07/21,CLF,AZ,CANC,Panaitolikos
28/07/21,CLF,AZ,2-0,OFI
31/07/21,CLF,AZ,1-0,Real Sociedad
08/08/21,CLF,AZ,2-1,Torino
14/08/21,ERE,RKC Waalwijk,1-0,AZ
18/08/21,UEL,Celtic,2-0,AZ
26/08/21,UEL,AZ,2-1,Celtic
29/08/21,ERE,Heerenveen,1-3,AZ
11/09/21,ERE,AZ,0-3,PSV
16/09/21,UEC,Randers,2-2,AZ
19/09/21,ERE,Heracles,3-2,AZ
23/09/21,ERE,Twente,3-1,AZ
26/09/21,ERE,AZ,5-0,Go Ahead Eagles
30/09/21,UEC,AZ,1-0,Jablonec
03/10/21,ERE,Cambuur,1-3,AZ
17/10/21,ERE,AZ,5-1,Utrecht
21/10/21,UEC,CFR Cluj,0-1,AZ
24/10/21,ERE,Groningen,2-0,AZ
30/10/21,ERE,AZ,3-2,PEC Zwolle
04/11/21,UEC,AZ,2-0,CFR Cluj
07/11/21,ERE,Feyenoord,1-0,AZ
20/11/21,ERE,AZ,1-1,NEC
25/11/21,UEC,Jablonec,1-1,AZ
10/01/20,CLF,Mechelen,1-5,AZ
18/01/20,ERE,AZ,1-3,Willem II
21/01/20,KNB,TOP Oss,0-2,AZ
25/01/20,ERE,Heerenveen,1-2,AZ
31/01/20,ERE,AZ,4-0,RKC Waalwijk
12/02/20,KNB,AZ,1-3,NAC Breda
15/02/20,ERE,Twente,2-0,AZ
20/02/20,UEL,AZ,1-1,LASK
23/02/20,ERE,AZ,2-0,PEC Zwolle
27/02/20,UEL,LASK,2-0,AZ
01/03/20,ERE,Ajax,0-2,AZ
07/03/20,ERE,AZ,4-0,ADO Den Haag
15/03/20,ERE,VVV,CANC,AZ
22/03/20,ERE,Groningen,CANC,AZ
04/04/20,ERE,AZ,CANC,Vitesse
08/04/20,ERE,AZ,CANC,Feyenoord
11/04/20,ERE,Heracles,CANC,AZ
21/04/20,ERE,AZ,CANC,PSV
25/04/20,ERE,Fortuna Sittard,CANC,AZ
03/05/20,ERE,AZ,CANC,Utrecht
10/05/20,ERE,Emmen,CANC,AZ
25/07/20,CLF,AZ,0-1,Genk
01/08/20,CLF,Utrecht,1-0,AZ
05/08/20,CLF,AZ,0-1,PEC Zwolle
08/08/20,CLF,AZ,2-1,Lille
15/08/20,CLF,AZ,0-2,Monaco
20/08/20,CLF,AZ,CANC,Fortuna Sittard
26/08/20,UCL,AZ,E3-1E,Viktoria Plzen
