Date,Competition,Home team,Score,Away team
06/05/16,PL1,Volendam,1-2,MVV
09/07/16,CLF,AZ,8-1,Volendam
15/07/16,CLF,Volendam,1-3,Sparta Rotterdam
26/07/16,CLF,Spakenburg,0-1,Volendam
05/08/16,EED,Volendam,1-1,Almere City
12/08/16,EED,Eindhoven,0-1,Volendam
19/08/16,EED,Volendam,3-0,Telstar
22/08/16,EED,Den Bosch,2-5,Volendam
26/08/16,EED,Volendam,0-1,Emmen
09/09/16,EED,VVV,0-1,Volendam
16/09/16,EED,Volendam,2-2,Utrecht II
20/09/16,KNB,Volendam,P3-3P,MVV
24/09/16,EED,Dordrecht,1-0,Volendam
30/09/16,EED,Volendam,2-1,NAC Breda
14/10/16,EED,Helmond Sport,2-0,Volendam
21/10/16,EED,Volendam,1-1,Ajax II
25/10/16,KNB,Volendam,E2-1E,Almere City
28/10/16,EED,MVV,1-2,Volendam
04/11/16,EED,Cambuur,2-1,Volendam
09/11/16,CLF,Heerenveen,2-1,Volendam
29/10/14,KNB,Volendam,3-0,Sportlust '46
03/11/14,EED,Twente II,3-3,Volendam
07/11/14,EED,Volendam,1-0,PSV II
21/11/14,EED,VVV,4-2,Volendam
28/11/14,EED,Volendam,2-3,Eindhoven
01/12/14,EED,Achilles '29,2-4,Volendam
07/12/14,EED,Volendam,1-0,Telstar
12/12/14,EED,Emmen,4-1,Volendam
17/12/14,KNB,Groningen,3-0,Volendam
20/12/14,EED,Helmond Sport,3-4,Volendam
17/01/15,EED,Volendam,2-2,TOP Oss
23/01/15,EED,Den Bosch,0-5,Volendam
30/01/15,EED,Volendam,1-1,Sparta Rotterdam
06/02/15,EED,Volendam,3-4,Ajax II
09/02/15,EED,Roda JC,3-2,Volendam
13/02/15,EED,Volendam,2-0,RKC Waalwijk
20/02/15,EED,Telstar,1-1,Volendam
27/02/15,EED,Volendam,3-2,Emmen
07/03/15,EED,Eindhoven,3-1,Volendam
13/03/15,EED,Volendam,1-0,Achilles '29
16/03/15,EED,NEC,7-0,Volendam
20/03/15,EED,Volendam,4-1,Helmond Sport
03/04/15,EED,Volendam,2-2,Twente II
06/04/15,EED,De Graafschap,0-2,Volendam
10/04/15,EED,MVV,6-2,Volendam
17/04/15,EED,Volendam,2-4,Fortuna Sittard
24/04/15,EED,Almere City,1-1,Volendam
01/05/15,EED,Volendam,1-1,VVV
08/05/15,EED,PSV II,2-0,Volendam
22/05/15,PL1,Volendam,2-1,Eindhoven
25/05/15,PL1,Eindhoven,1-1,Volendam
28/05/15,PL1,De Graafschap,0-0,Volendam
31/05/15,PL1,Volendam,0-1,De Graafschap
05/07/15,CLF,vv K.G.B.,0-6,Volendam
11/07/15,CLF,Heerenveen,4-1,Volendam
14/07/15,CLF,Volendam,1-3,Istanbul Basaksehir
17/07/15,CLF,Cambuur,2-1,Volendam
21/07/15,CLF,Volendam,4-3,Altınordu
24/07/15,CLF,Bruse Boys,0-7,Volendam
28/07/15,CLF,SVW '27,1-15,Volendam
31/07/15,CLF,Volendam,3-0,PSV II
07/08/15,EED,NAC Breda,1-4,Volendam
14/08/15,EED,Volendam,2-0,Den Bosch
21/08/15,EED,Dordrecht,1-3,Volendam
24/08/15,EED,Fortuna Sittard,0-6,Volendam
28/08/15,EED,Volendam,1-1,VVV
11/09/15,EED,Volendam,3-0,PSV II
18/09/15,EED,Helmond Sport,0-2,Volendam
22/09/15,KNB,Lienden,1-0,Volendam
25/09/15,EED,Volendam,3-1,Almere City
20/09/13,EED,Volendam,0-3,Helmond Sport
25/09/13,KNB,Ajax,E4-2E,Volendam
30/09/13,EED,Ajax II,2-3,Volendam
04/10/13,EED,Volendam,3-1,TOP Oss
14/10/13,EED,PSV II,3-0,Volendam
20/10/13,EED,Volendam,4-2,Twente II
27/10/13,EED,Volendam,0-1,De Graafschap
02/11/13,EED,Achilles '29,0-2,Volendam
10/11/13,EED,Volendam,1-1,VVV
17/11/13,EED,MVV,1-2,Volendam
22/11/13,EED,Volendam,1-5,Emmen
01/12/13,EED,Volendam,2-2,Dordrecht
06/12/13,EED,Eindhoven,3-3,Volendam
13/12/13,EED,Volendam,0-2,Willem II
22/12/13,EED,Volendam,2-1,Fortuna Sittard
11/01/14,CLF,Volendam,9-2,HBOK
13/01/14,CLF,Volendam,17-1,Marken
