Date,Competition,Home team,Score,Away team
10/05/20,ERE,PSV,CANC,RKC Waalwijk
08/08/20,CLF,Ajax,6-1,RKC Waalwijk
14/08/20,CLF,Almere City,4-2,RKC Waalwijk
18/08/20,CLF,RKC Waalwijk,0-2,NAC Breda
22/08/20,CLF,NEC,2-1,RKC Waalwijk
25/08/20,CLF,SDC Putten,0-3,RKC Waalwijk
27/08/20,CLF,RKC Waalwijk,1-1,Sparta Rotterdam
13/09/20,ERE,RKC Waalwijk,0-1,Vitesse
20/09/20,ERE,Ajax,3-0,RKC Waalwijk
27/09/20,ERE,Utrecht,3-1,RKC Waalwijk
17/10/20,ERE,Heracles,0-1,RKC Waalwijk
21/10/20,ERE,RKC Waalwijk,1-1,PEC Zwolle
25/10/20,ERE,RKC Waalwijk,2-2,Feyenoord
28/10/20,KNB,RKC Waalwijk,P2-2P,Cambuur
01/11/20,ERE,AZ,3-0,RKC Waalwijk
07/11/20,ERE,RKC Waalwijk,0-2,Sparta Rotterdam
22/11/20,ERE,RKC Waalwijk,1-1,Heerenveen
27/11/20,ERE,Twente,0-2,RKC Waalwijk
05/12/20,ERE,RKC Waalwijk,3-2,VVV
12/12/20,ERE,Groningen,2-0,RKC Waalwijk
19/12/20,ERE,RKC Waalwijk,1-4,PSV
22/12/20,ERE,Fortuna Sittard,2-1,RKC Waalwijk
19/10/18,EED,Ajax II,2-1,RKC Waalwijk
26/10/18,EED,RKC Waalwijk,3-2,Utrecht II
30/10/18,KNB,PSV,E2-3E,RKC Waalwijk
02/11/18,EED,Twente,3-1,RKC Waalwijk
09/11/18,EED,RKC Waalwijk,3-5,PSV II
17/11/18,EED,Helmond Sport,0-2,RKC Waalwijk
23/11/18,EED,RKC Waalwijk,1-0,NEC
30/11/18,EED,Dordrecht,2-0,RKC Waalwijk
07/12/18,EED,RKC Waalwijk,3-1,MVV
14/12/18,EED,Eindhoven,1-3,RKC Waalwijk
18/12/18,KNB,Twente,2-0,RKC Waalwijk
21/12/18,EED,RKC Waalwijk,1-3,Go Ahead Eagles
05/01/19,CLF,RKC Waalwijk,3-0,Katwijk
13/01/19,EED,TOP Oss,1-2,RKC Waalwijk
18/01/19,EED,RKC Waalwijk,4-1,Ajax II
28/01/19,EED,Utrecht II,1-2,RKC Waalwijk
01/02/19,EED,RKC Waalwijk,2-1,Den Bosch
08/02/19,EED,Telstar,0-3,RKC Waalwijk
15/02/19,EED,RKC Waalwijk,0-1,Almere City
22/02/19,EED,RKC Waalwijk,3-3,Volendam
01/03/19,EED,Sparta Rotterdam,2-1,RKC Waalwijk
08/03/19,EED,RKC Waalwijk,0-2,Cambuur
15/03/19,EED,MVV,1-4,RKC Waalwijk
22/03/19,EED,RKC Waalwijk,2-1,Helmond Sport
29/03/19,EED,PSV II,2-1,RKC Waalwijk
01/04/19,EED,RKC Waalwijk,4-1,Twente
05/04/19,EED,Roda JC,0-0,RKC Waalwijk
12/04/19,EED,AZ II,2-4,RKC Waalwijk
19/04/19,EED,RKC Waalwijk,4-4,Dordrecht
22/04/19,EED,NEC,2-1,RKC Waalwijk
26/04/19,EED,Go Ahead Eagles,1-4,RKC Waalwijk
03/05/19,EED,RKC Waalwijk,3-1,Eindhoven
10/05/19,PL1,NEC,2-0,RKC Waalwijk
14/05/19,PL1,RKC Waalwijk,3-0,NEC
19/05/19,PL1,RKC Waalwijk,2-1,Excelsior
22/05/19,PL1,Excelsior,1-1,RKC Waalwijk
25/05/19,PL1,RKC Waalwijk,0-0,Go Ahead Eagles
28/05/19,PL1,Go Ahead Eagles,4-5,RKC Waalwijk
09/07/19,CLF,SDC Putten,0-8,RKC Waalwijk
12/07/19,CLF,RKC Waalwijk,3-1,Mechelen
16/07/19,CLF,TOP Oss,0-1,RKC Waalwijk
23/07/19,CLF,NAC Breda,0-2,RKC Waalwijk
26/07/19,CLF,NEC,2-1,RKC Waalwijk
03/08/19,ERE,VVV,3-1,RKC Waalwijk
11/08/19,ERE,RKC Waalwijk,0-2,AZ
18/08/19,ERE,Twente,3-3,RKC Waalwijk
25/08/19,ERE,RKC Waalwijk,0-3,ADO Den Haag
01/09/19,ERE,RKC Waalwijk,1-3,PSV
15/09/19,ERE,PEC Zwolle,6-2,RKC Waalwijk
21/09/19,ERE,Sparta Rotterdam,4-0,RKC Waalwijk
08/10/17,EED,RKC Waalwijk,1-1,Den Bosch
13/10/17,EED,NEC,2-0,RKC Waalwijk
20/10/17,EED,PSV II,3-2,RKC Waalwijk
24/10/17,KNB,RKC Waalwijk,7-0,De Treffers
27/10/17,EED,RKC Waalwijk,1-0,Dordrecht
03/11/17,EED,MVV,0-0,RKC Waalwijk
17/11/17,EED,RKC Waalwijk,4-1,Telstar
24/11/17,EED,RKC Waalwijk,2-1,TOP Oss
27/11/17,EED,Almere City,3-2,RKC Waalwijk
01/12/17,EED,RKC Waalwijk,1-0,Helmond Sport
08/12/17,EED,Fortuna Sittard,6-0,RKC Waalwijk
15/12/17,EED,RKC Waalwijk,1-3,Volendam
19/12/17,KNB,Willem II,3-0,RKC Waalwijk
22/12/17,EED,Go Ahead Eagles,0-0,RKC Waalwijk
06/01/18,CLF,DOVO,0-4,RKC Waalwijk
12/01/18,EED,RKC Waalwijk,1-0,AZ II
19/01/18,EED,Emmen,2-1,RKC Waalwijk
26/01/18,EED,RKC Waalwijk,2-4,Ajax II
02/02/18,EED,Eindhoven,3-1,RKC Waalwijk
09/02/18,EED,Utrecht II,5-2,RKC Waalwijk
16/02/18,EED,RKC Waalwijk,0-0,Cambuur
23/02/18,EED,Den Bosch,0-0,RKC Waalwijk
02/03/18,EED,RKC Waalwijk,0-2,NEC
09/03/18,EED,RKC Waalwijk,3-2,PSV II
12/03/18,EED,Dordrecht,1-0,RKC Waalwijk
16/03/18,EED,RKC Waalwijk,1-1,MVV
24/03/18,EED,Telstar,0-0,RKC Waalwijk
30/03/18,EED,De Graafschap,1-0,RKC Waalwijk
02/04/18,EED,RKC Waalwijk,0-4,Almere City
06/04/18,EED,TOP Oss,3-1,RKC Waalwijk
09/04/18,EED,RKC Waalwijk,1-1,Fortuna Sittard
13/04/18,EED,Volendam,0-1,RKC Waalwijk
20/04/18,EED,RKC Waalwijk,2-1,Go Ahead Eagles
28/04/18,EED,Helmond Sport,2-2,RKC Waalwijk
10/07/18,CLF,Zulte Waregem,3-1,RKC Waalwijk
17/07/18,CLF,PEC Zwolle,CANC,RKC Waalwijk
18/07/18,CLF,Maccabi Haifa,0-0,RKC Waalwijk
27/07/18,CLF,NEC,2-1,RKC Waalwijk
04/08/18,CLF,PEC Zwolle,3-0,RKC Waalwijk
10/08/18,CLF,Kozakken Boys,1-2,RKC Waalwijk
17/08/18,EED,RKC Waalwijk,1-0,Telstar
24/08/18,EED,Den Bosch,2-3,RKC Waalwijk
31/08/18,EED,RKC Waalwijk,0-1,Sparta Rotterdam
07/09/18,EED,Cambuur,2-0,RKC Waalwijk
14/09/18,EED,RKC Waalwijk,0-1,Roda JC
21/09/18,EED,RKC Waalwijk,2-2,AZ II
25/09/18,KNB,RKC Waalwijk,2-0,NAC Breda
28/09/18,EED,Almere City,2-1,RKC Waalwijk
05/10/18,EED,Volendam,1-0,RKC Waalwijk
12/10/18,EED,RKC Waalwijk,0-0,TOP Oss
30/09/16,EED,RKC Waalwijk,1-1,PSV II
06/10/16,CLF,ADO Den Haag,3-0,RKC Waalwijk
14/10/16,EED,TOP Oss,2-5,RKC Waalwijk
21/10/16,EED,RKC Waalwijk,2-0,Achilles '29
26/10/16,KNB,Vitesse,4-1,RKC Waalwijk
30/10/16,EED,Fortuna Sittard,0-1,RKC Waalwijk
04/11/16,EED,RKC Waalwijk,0-2,Den Bosch
10/11/16,CLF,Utrecht,4-0,RKC Waalwijk
18/11/16,EED,Volendam,1-1,RKC Waalwijk
25/11/16,EED,RKC Waalwijk,2-1,De Graafschap
28/11/16,EED,VVV,4-0,RKC Waalwijk
