Date,Competition,Home team,Score,Away team
22/07/20,CLF,Reims,3-0,Le Havre
28/07/20,CLF,Le Havre,3-1,Angers
01/08/20,CLF,Caen,1-2,Le Havre
05/08/20,CLF,Le Havre,1-1,Quevilly-Rouen Métropole
08/08/20,CLF,Guingamp,CANC,Le Havre
12/08/20,CLF,Avranches,5-4,Le Havre
15/08/20,CLF,Nantes,3-1,Le Havre
24/08/20,LI2,Troyes,2-0,Le Havre
29/08/20,LI2,Le Havre,1-0,Amiens SC
12/09/20,LI2,Guingamp,1-3,Le Havre
19/09/20,LI2,Le Havre,0-1,Niort
26/09/20,LI2,Nancy,0-1,Le Havre
03/10/20,LI2,Paris FC,3-0,Le Havre
17/10/20,LI2,Le Havre,1-1,Châteauroux
24/10/20,LI2,Dunkerque,0-1,Le Havre
31/10/20,LI2,Le Havre,1-0,Pau
07/11/20,LI2,Grenoble Foot 38,2-1,Le Havre
21/11/20,LI2,Le Havre,1-2,Caen
28/11/20,LI2,Sochaux,4-0,Le Havre
01/12/20,LI2,Le Havre,1-1,Auxerre
07/12/20,LI2,Ajaccio,1-1,Le Havre
14/12/20,LI2,Le Havre,0-0,Clermont
19/12/20,LI2,Toulouse,4-3,Le Havre
22/12/20,LI2,Le Havre,1-1,Rodez
05/01/21,LI2,Chambly-Oise,0-1,Le Havre
08/01/21,LI2,Le Havre,0-2,Valenciennes
16/01/21,LI2,Amiens SC,0-0,Le Havre
19/01/21,CDF,Le Havre,0-1,Paris FC
23/01/21,LI2,Le Havre,1-1,Guingamp
30/01/21,LI2,Niort,0-0,Le Havre
02/02/21,LI2,Le Havre,1-1,Nancy
06/01/19,CDF,Bordeaux,0-1,Le Havre
09/01/19,CDL,Bordeaux,1-0,Le Havre
12/01/19,LI2,Grenoble Foot 38,0-0,Le Havre
15/01/19,LI2,Le Havre,4-3,Valenciennes
21/01/19,LI2,Le Havre,1-0,Red Star
24/01/19,CDF,Vitré,3-0,Le Havre
28/01/19,LI2,Clermont,0-0,Le Havre
01/02/19,LI2,Le Havre,1-1,Brest
08/02/19,LI2,Orléans,1-1,Le Havre
15/02/19,LI2,Le Havre,0-2,Nancy
22/02/19,LI2,Troyes,2-1,Le Havre
04/03/19,LI2,Le Havre,2-2,Metz
08/03/19,LI2,Béziers,1-1,Le Havre
15/03/19,LI2,Le Havre,3-1,Ajaccio
01/04/19,LI2,Lens,0-0,Le Havre
05/04/19,LI2,Le Havre,0-0,Niort
12/04/19,LI2,Sochaux,1-3,Le Havre
19/04/19,LI2,Le Havre,2-1,Paris FC
23/04/19,LI2,Auxerre,0-1,Le Havre
26/04/19,LI2,Châteauroux,1-0,Le Havre
03/05/19,LI2,Le Havre,2-2,Gazélec Ajaccio
10/05/19,LI2,Valenciennes,1-0,Le Havre
17/05/19,LI2,Le Havre,2-3,Lorient
02/07/19,CLF,Le Havre,0-1,Guingamp
06/07/19,CLF,Le Havre,4-0,Paris FC
09/07/19,CLF,Laval,1-2,Le Havre
13/07/19,CLF,Caen,2-0,Le Havre
20/07/19,CLF,Angers,3-2,Le Havre
26/07/19,LI2,Ajaccio,2-2,Le Havre
02/08/19,LI2,Le Havre,1-1,Niort
09/08/19,LI2,Troyes,1-2,Le Havre
13/08/19,CDL,Clermont,P1-1P,Le Havre
17/08/19,LI2,Lens,1-3,Le Havre
23/08/19,LI2,Le Havre,3-1,Grenoble Foot 38
30/08/19,LI2,Caen,0-3,Le Havre
13/09/19,LI2,Le Havre,0-0,Paris FC
20/09/19,LI2,Orléans,2-2,Le Havre
27/09/19,LI2,Le Havre,0-1,Châteauroux
05/10/19,LI2,Auxerre,2-0,Le Havre
19/10/19,LI2,Le Havre,2-2,Lorient
28/10/19,LI2,Valenciennes,0-0,Le Havre
04/11/19,LI2,Le Havre,1-1,Nancy
08/11/19,LI2,Sochaux,2-0,Le Havre
15/11/19,CDF,Le Havre,1-3,Dunkerque
25/11/19,LI2,Le Havre,4-0,Guingamp
29/11/19,LI2,Rodez,1-2,Le Havre
03/12/19,LI2,Le Havre,2-0,Le Mans
13/12/19,LI2,Clermont,2-1,Le Havre
20/12/19,LI2,Le Havre,1-1,Chambly-Oise
10/01/20,LI2,Niort,0-1,Le Havre
12/01/18,LI2,Auxerre,1-1,Le Havre
16/01/18,LI2,Le Havre,1-1,Paris FC
19/01/18,LI2,Valenciennes,1-1,Le Havre
27/01/18,LI2,Le Havre,2-1,Nîmes
02/02/18,LI2,Orléans,2-1,Le Havre
09/02/18,LI2,Le Havre,1-0,Brest
16/02/18,LI2,Sochaux,3-2,Le Havre
23/02/18,LI2,Le Havre,0-0,Bourg-Péronnas
05/03/18,LI2,Lorient,1-0,Le Havre
09/03/18,LI2,Le Havre,2-1,Clermont
16/03/18,LI2,Châteauroux,2-1,Le Havre
30/03/18,LI2,Le Havre,0-2,Quevilly-Rouen Métropole
13/04/18,LI2,Le Havre,2-1,Gazélec Ajaccio
20/04/18,LI2,Lens,3-3,Le Havre
24/04/18,LI2,Le Havre,3-0,Nancy
27/04/18,LI2,Le Havre,2-0,Ajaccio
30/04/18,LI2,Reims,0-1,Le Havre
04/05/18,LI2,Niort,0-1,Le Havre
11/05/18,LI2,Le Havre,2-0,Tours
15/05/18,LI2,Le Havre,2-0,Brest
20/05/18,LI2,Ajaccio,P2-2P,Le Havre
07/07/18,CLF,Cholet,2-1,Le Havre
10/07/18,CLF,Auxerre,0-0,Le Havre
13/07/18,CLF,Le Havre,0-0,Quevilly-Rouen Métropole
17/07/18,CLF,Red Star,0-1,Le Havre
20/07/18,CLF,Caen,0-6,Le Havre
28/07/18,LI2,Lorient,0-0,Le Havre
03/08/18,LI2,Le Havre,1-1,Grenoble Foot 38
10/08/18,LI2,Red Star,0-1,Le Havre
14/08/18,CDL,Le Havre,2-0,Bourg-Péronnas
17/08/18,LI2,Le Havre,0-0,Clermont
24/08/18,LI2,Brest,1-0,Le Havre
28/08/18,CDL,Le Havre,P3-3P,Brest
31/08/18,LI2,Le Havre,3-1,Orléans
14/09/18,LI2,Nancy,0-1,Le Havre
21/09/18,LI2,Le Havre,1-1,Troyes
29/09/18,LI2,Metz,0-1,Le Havre
05/10/18,LI2,Le Havre,2-3,Béziers
19/10/18,LI2,Ajaccio,3-2,Le Havre
27/10/18,LI2,Le Havre,2-1,Lens
31/10/18,CDL,Le Havre,2-0,Troyes
03/11/18,LI2,Niort,1-0,Le Havre
09/11/18,LI2,Le Havre,3-2,Sochaux
17/11/18,CDF,Gamaches,1-7,Le Havre
23/11/18,LI2,Paris FC,1-0,Le Havre
30/11/18,LI2,Le Havre,1-1,Auxerre
04/12/18,LI2,Le Havre,2-1,Châteauroux
08/12/18,CDF,Villers Houlgate CF,1-5,Le Havre
14/12/18,LI2,Gazélec Ajaccio,1-1,Le Havre
19/12/18,CDL,Le Havre,2-1,Nîmes
04/12/16,CDF,Saint-Colomban Locminé,0-4,Le Havre
09/12/16,LI2,Niort,1-1,Le Havre
16/12/16,LI2,Le Havre,0-2,Tours
07/01/17,CDF,Guingamp,2-1,Le Havre
13/01/17,LI2,Nîmes,0-0,Le Havre
20/01/17,LI2,Le Havre,1-2,Gazélec Ajaccio
27/01/17,LI2,Troyes,2-1,Le Havre
03/02/17,LI2,Le Havre,1-1,Red Star
06/02/17,LI2,Valenciennes,0-0,Le Havre
10/02/17,LI2,Le Havre,3-0,Bourg-Péronnas
18/02/17,LI2,Brest,2-0,Le Havre
24/02/17,LI2,Le Havre,1-0,Auxerre
03/03/17,LI2,Sochaux,0-1,Le Havre
10/03/17,LI2,Le Havre,0-1,Clermont
17/03/17,LI2,Ajaccio,0-0,Le Havre
31/03/17,LI2,Le Havre,1-1,Reims
07/04/17,LI2,Le Havre,2-0,Laval
14/04/17,LI2,Amiens SC,2-0,Le Havre
24/04/17,LI2,Le Havre,1-0,Lens
28/04/17,LI2,Strasbourg,2-0,Le Havre
05/05/17,LI2,Le Havre,0-0,Niort
12/05/17,LI2,Tours,0-4,Le Havre
19/05/17,LI2,Le Havre,4-1,Orléans
04/07/17,CLF,Avranches,CANC,Le Havre
04/07/17,CLF,Le Havre,0-1,Lorient
08/07/17,CLF,Brest,1-1,Le Havre
11/07/17,CLF,Le Havre,1-3,Paris FC
14/07/17,CLF,Caen,1-1,Le Havre
28/07/17,LI2,Tours,0-3,Le Havre
04/08/17,LI2,Le Havre,4-1,Auxerre
08/08/17,CDL,Le Havre,P4-4P,Nîmes
11/08/17,LI2,Paris FC,0-3,Le Havre
18/08/17,LI2,Le Havre,1-0,Valenciennes
22/08/17,CDL,Tours,P0-0P,Le Havre
25/08/17,LI2,Nîmes,1-0,Le Havre
08/09/17,LI2,Le Havre,1-1,Orléans
15/09/17,LI2,Brest,1-0,Le Havre
19/09/17,LI2,Le Havre,1-0,Sochaux
22/09/17,LI2,Bourg-Péronnas,2-1,Le Havre
02/10/17,LI2,Le Havre,3-2,Lorient
14/10/17,LI2,Clermont,3-0,Le Havre
20/10/17,LI2,Le Havre,1-1,Châteauroux
27/10/17,LI2,Quevilly-Rouen Métropole,0-2,Le Havre
06/11/17,LI2,Le Havre,0-0,Reims
12/11/17,CDF,Évreux,3-2,Le Havre
17/11/17,LI2,Gazélec Ajaccio,1-1,Le Havre
25/11/17,LI2,Le Havre,1-0,Lens
28/11/17,LI2,Nancy,0-3,Le Havre
09/12/17,LI2,Ajaccio,1-0,Le Havre
15/12/17,LI2,Le Havre,2-1,Niort
06/11/15,LI2,Laval,0-1,Le Havre
14/11/15,CDF,Pays de Saint-Omer,2-0,Le Havre
23/11/15,LI2,Le Havre,0-0,Brest
28/11/15,LI2,Nancy,3-1,Le Havre
01/12/15,LI2,Le Havre,3-2,Evian TG
11/12/15,LI2,Nîmes,2-2,Le Havre
18/12/15,LI2,Le Havre,1-0,Auxerre
08/01/16,LI2,Ajaccio,1-1,Le Havre
15/01/16,LI2,Le Havre,2-1,Paris FC
25/01/16,LI2,Clermont,2-1,Le Havre
30/01/16,LI2,Le Havre,2-0,Lens
02/02/16,LI2,Red Star,2-1,Le Havre
08/02/16,LI2,Le Havre,0-2,Dijon
