Date,Competition,Home team,Score,Away team
10/01/19,CLF,Holstein Kiel,CANC,Gent
20/01/19,FDA,Gent,1-0,Anderlecht
24/01/19,CUP,Gent,2-2,KV Oostende
27/01/19,FDA,Kortrijk,1-2,Gent
30/01/19,CUP,KV Oostende,P2-2P,Gent
03/02/19,FDA,Club Brugge,1-1,Gent
10/02/19,FDA,Gent,1-2,Excel Mouscron
16/02/19,FDA,SK Beveren,2-1,Gent
22/02/19,FDA,Gent,2-1,Standard Liège
03/03/19,FDA,Zulte Waregem,1-3,Gent
10/03/19,FDA,Gent,2-1,KV Oostende
17/03/19,FDA,Sint-Truiden,0-2,Gent
31/03/19,FDA,Club Brugge,3-0,Gent
03/04/19,FDA,Gent,1-2,Standard Liège
06/04/19,FDA,Genk,2-1,Gent
13/04/19,FDA,Gent,1-2,Antwerp
21/04/19,FDA,Anderlecht,0-0,Gent
27/04/19,FDA,Gent,0-1,Genk
01/05/19,CUP,Gent,1-2,Mechelen
05/05/19,FDA,Gent,0-1,Club Brugge
10/05/19,FDA,Standard Liège,2-3,Gent
16/05/19,FDA,Antwerp,1-2,Gent
19/05/19,FDA,Gent,2-1,Anderlecht
21/06/19,CLF,KRC Gent,0-2,Gent
22/06/19,CLF,Zelzate,0-4,Gent
28/06/19,CLF,Merelbeke,1-6,Gent
29/06/19,CLF,Dikkelvenne,0-6,Gent
06/07/19,CLF,Gent,3-0,Aris
12/07/19,CLF,PEC Zwolle,CANC,Gent
13/07/19,CLF,Gent,2-4,Sint-Truiden
17/07/19,CLF,Gent,2-0,AZ
20/07/19,CLF,Reims,1-1,Gent
25/07/19,UEL,Gent,6-3,Viitorul
28/07/19,FDA,Sporting Charleroi,1-1,Gent
01/08/19,UEL,Viitorul,2-1,Gent
04/08/19,FDA,Gent,6-1,AS Eupen
08/08/19,UEL,AEK Larnaca,1-1,Gent
11/08/19,FDA,Excel Mouscron,2-1,Gent
16/12/17,FDA,Standard Liège,0-0,Gent
21/12/17,FDA,Gent,1-0,Sporting Charleroi
26/12/17,FDA,Anderlecht,1-0,Gent
09/01/18,CLF,Gent,1-0,Nürnberg
10/01/18,CLF,Union Berlin,3-1,Gent
21/01/18,FDA,Gent,3-0,Lokeren
24/01/18,FDA,Antwerp,1-1,Gent
28/01/18,FDA,Gent,2-0,Club Brugge
03/02/18,FDA,AS Eupen,1-1,Gent
10/02/18,FDA,Gent,3-0,Sint-Truiden
18/02/18,FDA,Gent,2-2,Mechelen
24/02/18,FDA,SK Beveren,1-2,Gent
03/03/18,FDA,Gent,2-3,KV Oostende
11/03/18,FDA,Genk,1-2,Gent
01/04/18,FDA,Anderlecht,0-2,Gent
08/04/18,FDA,Gent,1-0,Club Brugge
14/04/18,FDA,Standard Liège,1-0,Gent
17/04/18,FDA,Gent,0-0,Genk
22/04/18,FDA,Sporting Charleroi,2-1,Gent
29/04/18,FDA,Gent,1-3,Standard Liège
04/05/18,FDA,Gent,0-1,Sporting Charleroi
10/05/18,FDA,Genk,1-1,Gent
13/05/18,FDA,Gent,1-0,Anderlecht
20/05/18,FDA,Club Brugge,0-1,Gent
22/06/18,CLF,KRC Gent,0-8,Gent
23/06/18,CLF,Drongen,1-3,Gent
29/06/18,CLF,Dikkelvenne,0-4,Gent
30/06/18,CLF,Merelbeke,1-4,Gent
06/07/18,CLF,Oudenaarde,1-3,Gent
07/07/18,CLF,RFC Wetteren,1-6,Gent
12/07/18,CLF,PAOK,1-1,Gent
21/07/18,CLF,OH Leuven,0-2,Gent
23/07/18,CLF,Gent,1-0,Strasbourg
27/07/18,FDA,Standard Liège,3-2,Gent
04/08/18,FDA,Gent,1-1,Zulte Waregem
09/08/18,UEL,Jagiellonia Białystok,0-1,Gent
12/08/18,FDA,Gent,4-1,SK Beveren
16/08/18,UEL,Gent,3-1,Jagiellonia Białystok
19/08/18,FDA,AS Eupen,2-3,Gent
23/08/18,UEL,Gent,0-0,Bordeaux
26/08/18,FDA,Gent,2-1,Lokeren
30/08/18,UEL,Bordeaux,2-0,Gent
02/09/18,FDA,Cercle Brugge,0-3,Gent
16/09/18,FDA,Gent,1-2,Sint-Truiden
23/09/18,FDA,Gent,0-4,Club Brugge
26/09/18,CUP,Excelsior Virton,2-4,Gent
30/09/18,FDA,Antwerp,2-2,Gent
07/10/18,FDA,Gent,1-5,Genk
21/10/18,FDA,KV Oostende,0-4,Gent
26/10/18,FDA,Gent,2-1,Sporting Charleroi
19/02/17,FDA,Standard Liège,1-1,Gent
23/02/17,UEL,Tottenham Hotspur,2-2,Gent
26/02/17,FDA,Gent,3-1,Excel Mouscron
04/03/17,FDA,SK Beveren,2-3,Gent
09/03/17,UEL,Gent,2-5,Genk
12/03/17,FDA,Gent,3-0,Mechelen
16/03/17,UEL,Genk,1-1,Gent
02/04/17,FDA,Gent,2-1,Club Brugge
09/04/17,FDA,Anderlecht,0-0,Gent
17/04/17,FDA,Sporting Charleroi,0-1,Gent
21/04/17,FDA,Gent,1-1,KV Oostende
25/04/17,FDA,Zulte Waregem,0-2,Gent
30/04/17,FDA,Gent,0-0,Anderlecht
07/05/17,FDA,KV Oostende,4-3,Gent
14/05/17,FDA,Gent,1-1,Sporting Charleroi
18/05/17,FDA,Gent,5-2,Zulte Waregem
21/05/17,FDA,Club Brugge,2-1,Gent
22/06/17,CLF,De Pinte,0-2,Gent
23/06/17,CLF,RFC Wetteren,1-3,Gent
24/06/17,CLF,Drongen,3-2,Gent
30/06/17,CLF,Dikkelvenne,2-7,Gent
07/07/17,CLF,PAOK,0-2,Gent
13/07/17,CLF,Gent,2-3,Nice
14/07/17,CLF,Tubize,CANC,Gent
19/07/17,CLF,AEK Athens,1-1,Gent
21/07/17,CLF,Lens,1-3,Gent
22/07/17,CLF,Beerschot,2-3,Gent
27/07/17,UEL,Gent,1-1,Rheindorf Altach
30/07/17,FDA,Sint-Truiden,3-2,Gent
03/08/17,UEL,Rheindorf Altach,3-1,Gent
06/08/17,FDA,Gent,0-1,Antwerp
12/08/17,FDA,Mechelen,1-1,Gent
20/08/17,FDA,Excel Mouscron,3-2,Gent
27/08/17,FDA,Gent,0-0,Anderlecht
10/09/17,FDA,Gent,1-1,Genk
17/09/17,FDA,KV Oostende,0-2,Gent
20/09/17,CUP,Geel,2-3,Gent
24/09/17,FDA,Gent,0-1,Zulte Waregem
01/10/17,FDA,Club Brugge,2-1,Gent
14/10/17,FDA,Gent,2-0,SK Beveren
21/10/17,FDA,Kortrijk,1-1,Gent
24/10/17,FDA,Gent,3-0,AS Eupen
27/10/17,FDA,Sporting Charleroi,2-1,Gent
03/11/17,FDA,Gent,1-0,Standard Liège
19/11/17,FDA,Lokeren,0-3,Gent
24/11/17,FDA,Gent,3-1,Excel Mouscron
29/11/17,CUP,Gent,2-1,Lokeren
03/12/17,FDA,Zulte Waregem,0-1,Gent
09/12/17,FDA,Gent,2-1,Kortrijk
12/12/17,CUP,Kortrijk,4-1,Gent
