Date,Competition,Home team,Score,Away team
24/09/14,CUP,Sint-Gillis Waas,1-7,Cercle Brugge
27/09/14,FDA,Cercle Brugge,1-2,Westerlo
04/10/14,FDA,SK Beveren,1-0,Cercle Brugge
18/10/14,FDA,Cercle Brugge,1-2,Lierse
25/10/14,FDA,Zulte Waregem,1-2,Cercle Brugge
29/10/14,FDA,Cercle Brugge,0-1,Standard Liège
01/11/14,FDA,Cercle Brugge,0-4,Kortrijk
08/11/14,FDA,Mechelen,1-1,Cercle Brugge
22/11/14,FDA,Gent,4-0,Cercle Brugge
29/11/14,FDA,Cercle Brugge,0-1,Genk
02/12/14,CUP,Cercle Brugge,E3-0E,Coxyde
06/12/14,FDA,Lokeren,0-0,Cercle Brugge
13/12/14,FDA,Cercle Brugge,2-1,Excel Mouscron
17/12/14,CUP,Sporting Charleroi,2-1,Cercle Brugge
20/12/14,FDA,KV Oostende,2-0,Cercle Brugge
27/12/14,FDA,Cercle Brugge,1-0,SK Beveren
10/01/15,CLF,Cercle Brugge,3-1,Sint-Truiden
17/01/15,FDA,Sporting Charleroi,0-2,Cercle Brugge
21/01/15,CUP,Cercle Brugge,2-0,Sporting Charleroi
25/01/15,FDA,Cercle Brugge,0-3,Club Brugge
31/01/15,FDA,Westerlo,1-0,Cercle Brugge
03/02/15,CUP,Club Brugge,5-1,Cercle Brugge
13/04/13,FDA,Beerschot,1-2,Cercle Brugge
20/04/13,FDA,Cercle Brugge,2-1,Beerschot
26/04/13,FDA,Beerschot,CANC,Cercle Brugge
30/04/13,CLF,Cercle Brugge,3-2,Torhout
05/05/13,PL1,Excel Mouscron,0-3,Cercle Brugge
09/05/13,CUP,Cercle Brugge,0-2,Genk
12/05/13,PL1,Cercle Brugge,1-0,Westerlo
16/05/13,PL1,Cercle Brugge,4-0,White Star Bruxelles
19/05/13,PL1,White Star Bruxelles,1-4,Cercle Brugge
23/05/13,PL1,Cercle Brugge,1-2,Excel Mouscron
26/05/13,PL1,Westerlo,5-0,Cercle Brugge
23/06/13,CLF,Damme,0-3,Cercle Brugge
26/06/13,CLF,Gullegem,0-1,Cercle Brugge
29/06/13,CLF,Cercle Brugge,0-3,Mons
06/07/13,CLF,ADO Den Haag,0-1,Cercle Brugge
