Date,Competition,Home team,Score,Away team
21/07/18,CLF,Kortrijk,1-2,Metz
24/07/18,CLF,Harelbeke,0-5,Kortrijk
28/07/18,FDA,Kortrijk,1-4,Anderlecht
04/08/18,FDA,Antwerp,0-0,Kortrijk
10/08/18,FDA,Club Brugge,3-0,Kortrijk
18/08/18,FDA,Kortrijk,1-2,KV Oostende
25/08/18,FDA,Sporting Charleroi,0-2,Kortrijk
02/09/18,FDA,Kortrijk,3-3,Genk
16/09/18,FDA,Excel Mouscron,1-0,Kortrijk
21/09/18,FDA,Zulte Waregem,0-2,Kortrijk
25/09/18,CUP,Harelbeke,0-1,Kortrijk
28/09/18,FDA,Kortrijk,1-3,AS Eupen
06/10/18,FDA,Lokeren,1-3,Kortrijk
20/10/18,FDA,Kortrijk,3-1,Sint-Truiden
27/10/18,FDA,Cercle Brugge,1-1,Kortrijk
31/10/18,FDA,Kortrijk,2-2,SK Beveren
03/11/18,FDA,Gent,3-1,Kortrijk
11/11/18,FDA,Kortrijk,0-2,Standard Liège
24/11/18,FDA,KV Oostende,1-2,Kortrijk
01/12/18,FDA,Kortrijk,1-0,Excel Mouscron
04/12/18,CUP,Kortrijk,1-0,Zulte Waregem
08/12/18,FDA,Genk,1-1,Kortrijk
13/12/16,CUP,AS Eupen,4-0,Kortrijk
18/12/16,FDA,Club Brugge,5-1,Kortrijk
21/12/16,FDA,Kortrijk,0-2,KV Oostende
26/12/16,FDA,Westerlo,4-1,Kortrijk
09/01/17,CLF,NAC Breda,2-0,Kortrijk
21/01/17,FDA,Kortrijk,2-3,Zulte Waregem
24/01/17,FDA,Genk,3-0,Kortrijk
28/01/17,FDA,Kortrijk,2-1,Lokeren
04/02/17,FDA,Standard Liège,0-3,Kortrijk
11/02/17,FDA,Kortrijk,0-2,Mechelen
18/02/17,FDA,AS Eupen,1-0,Kortrijk
25/02/17,FDA,Kortrijk,1-2,SK Beveren
04/03/17,FDA,Sporting Charleroi,1-1,Kortrijk
12/03/17,FDA,Kortrijk,0-2,Excel Mouscron
01/04/17,UEL,Kortrijk,2-1,Excel Mouscron
08/04/17,UEL,Lokeren,0-0,Kortrijk
16/04/17,UEL,Kortrijk,0-3,Genk
22/04/17,UEL,Kortrijk,3-3,AS Eupen
25/04/17,UEL,KSV Roeselare,2-3,Kortrijk
