Date,Competition,Home team,Score,Away team
22/07/17,FIL,Sochi,2-0,Fakel
26/07/17,FIL,Sochi,0-3,Rotor Volgograd
30/07/17,FIL,Sochi,2-2,Kuban Krasnodar
05/08/17,FIL,Luch Vladivostok,1-2,Sochi
09/08/17,FIL,Sochi,3-1,Nizhny Novgorod
13/08/17,FIL,Krylya Sovetov,2-0,Sochi
19/08/17,FIL,Sochi,2-0,Tom Tomsk
23/08/17,CUP,Chertanovo,0-2,Sochi
27/08/17,FIL,Khimki,0-1,Sochi
02/09/17,FIL,Sochi,2-2,Volgar Astrakhan
06/09/17,FIL,Shinnik,1-2,Sochi
10/09/17,FIL,Sochi,1-2,Avangard Kursk
16/09/17,FIL,Sochi,2-0,Tyumen
21/09/17,CUP,Sochi,E3-2E,Zenit
24/09/17,FIL,Sibir,1-1,Sochi
30/09/17,FIL,Sochi,0-1,Orenburg
07/10/17,FIL,Tambov,1-1,Sochi
14/10/17,FIL,Sochi,2-2,Spartak Moskva II
21/10/17,FIL,Baltika,3-2,Sochi
25/10/17,CUP,SKA Khabarovsk,2-0,Sochi
29/10/17,FIL,Sochi,3-3,Zenit II
04/11/17,FIL,Fakel,0-0,Sochi
08/11/17,FIL,Rotor Volgograd,0-0,Sochi
12/11/17,FIL,Kuban Krasnodar,0-1,Sochi
06/04/15,FIL,Sochi,0-2,Orenburg
12/04/15,FIL,Sakhalin,2-0,Sochi
19/04/15,FIL,Yenisey,3-1,Sochi
25/04/15,FIL,Sochi,0-4,Krylya Sovetov
03/05/15,FIL,Luch Vladivostok,2-0,Sochi
11/05/15,FIL,Sochi,1-2,SKA Khabarovsk
16/05/15,FIL,Khimik Dzerzhinsk,2-1,Sochi
24/05/15,FIL,Sochi,0-3,Sokol Saratov
30/05/15,FIL,Tom Tomsk,5-1,Sochi
16/07/15,CUP,Karelia,P0-0P,Sochi
20/07/15,SLB,Khimki,1-0,Sochi
04/08/15,SLB,Torpedo Vladimir,2-0,Sochi
12/08/15,SLB,Spartak Kostroma,2-1,Sochi
18/08/15,SLB,Sochi,3-0,Kolomna
25/08/15,SLB,Dnepr Smolensk,1-1,Sochi
01/09/15,SLB,Sochi,1-2,Strogino
08/09/15,SLB,Pskov,1-1,Sochi
15/09/15,SLB,Sochi,2-0,Karelia
21/09/15,SLB,Solaris Moskva,2-1,Sochi
27/09/15,SLB,Sochi,1-3,Olimp-Dolgoprudny
01/10/15,SLB,Znamya Truda,3-1,Sochi
05/10/15,SLB,Sochi,1-0,Volga Tver
11/10/15,SLB,Domodedovo,1-3,Sochi
17/10/15,SLB,Sochi,1-0,Tekstilshchik
27/10/15,SLB,Sochi,2-3,Torpedo Vladimir
01/11/15,SLB,Sochi,3-2,Spartak Kostroma
08/11/15,SLB,Kolomna,0-1,Sochi
10/04/16,SLB,Sochi,3-0,Dnepr Smolensk
16/04/16,SLB,Strogino,0-3,Sochi
20/04/16,SLB,Sochi,3-3,Pskov
24/04/16,SLB,Karelia,0-2,Sochi
30/04/16,SLB,Sochi,1-1,Solaris Moskva
05/05/16,SLB,Olimp-Dolgoprudny,2-1,Sochi
11/05/16,SLB,Sochi,2-1,Znamya Truda
16/05/16,SLB,Volga Tver,0-1,Sochi
20/05/16,SLB,Sochi,3-0,Domodedovo
26/05/16,SLB,Tekstilshchik,1-1,Sochi
31/05/16,SLB,Sochi,1-0,Khimki
20/07/16,SLB,Znamya Truda,0-3,Sochi
24/07/16,CUP,Zvezda St. Petersburg,0-1,Sochi
28/07/16,SLB,Sochi,3-2,Tekstilshchik
04/08/16,SLB,Domodedovo,0-3,Sochi
07/08/16,CUP,Sochi,E0-1E,Olimp-Dolgoprudny
11/08/16,SLB,Sochi,1-0,Torpedo Vladimir
18/08/16,SLB,Dinamo Moskva II,2-1,Sochi
25/08/16,SLB,Pskov,1-1,Sochi
02/09/16,SLB,Sochi,1-0,Olimp-Dolgoprudny
10/09/16,SLB,Volga Tver,0-1,Sochi
17/09/16,SLB,Sochi,3-3,Spartak Kostroma
25/09/16,SLB,Kolomna,0-4,Sochi
27/09/13,FIL,Sochi,0-3,Neftekhimik
30/09/13,FIL,Sochi,1-1,Luch Vladivostok
07/10/13,FIL,Salyut Belgorod,1-1,Sochi
13/10/13,FIL,Sochi,0-0,Rotor Volgograd
18/10/13,FIL,Torpedo Moskva,2-0,Sochi
23/10/13,FIL,Sochi,0-3,Mordovia Saransk
27/10/13,FIL,Spartak Nal'chik,3-0,Sochi
03/11/13,FIL,Sibir,0-2,Sochi
10/11/13,FIL,Sochi,4-2,Yenisey
17/11/13,FIL,SKA Khabarovsk,1-1,Sochi
23/11/13,FIL,Sochi,0-1,Orenburg
10/03/14,FIL,Sochi,1-2,Khimik Dzerzhinsk
16/03/14,FIL,Shinnik,0-1,Sochi
23/03/14,FIL,Ufa,3-0,Sochi
30/03/14,FIL,Sochi,4-0,Angusht
04/04/14,FIL,Neftekhimik,1-0,Sochi
09/04/14,FIL,Sochi,3-0,FK Spartak Vladikavkaz
20/04/14,FIL,Sochi,2-0,Baltika
26/04/14,FIL,Luch Vladivostok,0-1,Sochi
30/04/14,FIL,Sochi,3-0,Salyut Belgorod
05/05/14,FIL,Rotor Volgograd,3-1,Sochi
12/05/14,FIL,Sochi,2-3,Torpedo Moskva
15/05/14,FIL,Arsenal Tula,0-1,Sochi
30/06/14,CLF,Sochi,1-0,Pskov
06/07/14,FIL,Sochi,0-1,Tom Tomsk
12/07/14,FIL,Tosno,2-1,Sochi
19/07/14,FIL,Sochi,0-1,Tyumen
27/07/14,FIL,Sibir,0-0,Sochi
03/08/14,FIL,Sochi,1-1,Shinnik
10/08/14,FIL,Anzhi,5-1,Sochi
17/08/14,FIL,Sochi,0-2,Baltika
24/08/14,FIL,Volga,0-0,Sochi
31/08/14,CUP,Ryazan,E1-0E,Sochi
07/09/14,FIL,Sochi,1-2,Volgar Astrakhan
13/09/14,FIL,Orenburg,2-1,Sochi
20/09/14,FIL,Sochi,0-1,Sakhalin
30/09/14,FIL,Sochi,1-0,Yenisey
05/10/14,FIL,Krylya Sovetov,1-1,Sochi
11/10/14,FIL,Sochi,0-2,Luch Vladivostok
19/10/14,FIL,SKA Khabarovsk,3-1,Sochi
25/10/14,FIL,Sochi,1-0,Khimik Dzerzhinsk
02/11/14,FIL,Sokol Saratov,1-1,Sochi
09/11/14,FIL,Sochi,1-3,Tosno
14/11/14,FIL,Tyumen,0-0,Sochi
18/11/14,FIL,Sochi,2-2,Sibir
22/11/14,FIL,Shinnik,2-1,Sochi
14/03/15,FIL,Sochi,0-2,Anzhi
18/03/15,FIL,Baltika,1-0,Sochi
22/03/15,FIL,Sochi,0-1,Volga
29/03/15,FIL,Volgar Astrakhan,3-0,Sochi
01/06/12,SLB,Sochi,3-0,Dinamo Kostroma
04/06/12,SLB,Sochi,2-0,Dinamo Vologda
09/07/12,FIL,Ural,4-0,Sochi
17/07/12,FIL,Sochi,1-3,Tom Tomsk
23/07/12,FIL,Yenisey,1-1,Sochi
31/07/12,FIL,Sochi,3-2,Sibir
06/08/12,FIL,Novokuznetsk,0-0,Sochi
13/08/12,FIL,Sochi,0-0,Khimki
17/08/12,FIL,SKA Khabarovsk,2-1,Sochi
22/08/12,FIL,Sochi,0-1,Baltika
28/08/12,FIL,Spartak Nal'chik,0-2,Sochi
02/09/12,CUP,Lokomotiv Moskva II,2-0,Sochi
06/09/12,FIL,Sochi,2-1,Ufa
10/09/12,FIL,Torpedo Moskva,1-0,Sochi
21/09/12,FIL,Volgar Astrakhan,3-2,Sochi
01/10/12,FIL,Sochi,0-1,Neftekhimik
08/10/12,FIL,Salyut Belgorod,0-1,Sochi
15/10/12,FIL,Sochi,3-1,Shinnik
22/10/12,FIL,Rotor Volgograd,2-0,Sochi
26/10/12,FIL,Tom Tomsk,2-1,Sochi
06/11/12,FIL,Sibir,2-0,Sochi
12/11/12,FIL,Sochi,3-1,Novokuznetsk
16/11/12,FIL,Sochi,2-1,Yenisey
20/11/12,FIL,Khimki,1-0,Sochi
06/02/13,CLF,Sochi,0-2,Gaz Metan Mediaş
11/03/13,FIL,Sochi,1-2,SKA Khabarovsk
18/03/13,FIL,Baltika,2-0,Sochi
25/03/13,FIL,Sochi,0-2,Spartak Nal'chik
01/04/13,FIL,Ufa,1-2,Sochi
08/04/13,FIL,Sochi,1-0,Torpedo Moskva
22/04/13,FIL,Sochi,1-0,Volgar Astrakhan
29/04/13,FIL,Neftekhimik,2-0,Sochi
07/05/13,FIL,Sochi,1-1,Salyut Belgorod
13/05/13,FIL,Shinnik,1-0,Sochi
20/05/13,FIL,Sochi,0-3,Rotor Volgograd
25/05/13,FIL,Sochi,0-0,Ural
07/07/13,FIL,Sochi,0-1,Arsenal Tula
13/07/13,FIL,Mordovia Saransk,4-1,Sochi
18/07/13,FIL,Sochi,0-0,Spartak Nal'chik
23/07/13,FIL,Sochi,1-0,Sibir
28/07/13,FIL,Yenisey,2-1,Sochi
02/08/13,FIL,Sochi,0-0,SKA Khabarovsk
07/08/13,FIL,Orenburg,2-1,Sochi
12/08/13,FIL,Sochi,0-0,Shinnik
18/08/13,FIL,Khimik Dzerzhinsk,1-2,Sochi
23/08/13,FIL,Sochi,2-0,Ufa
28/08/13,FIL,Angusht,2-0,Sochi
01/09/13,CUP,Tosno,E1-0E,Sochi
10/09/13,FIL,FK Spartak Vladikavkaz,3-1,Sochi
22/09/13,FIL,Baltika,2-1,Sochi
