Date,Competition,Home team,Score,Away team
20/02/21,CUP,Dinamo Moscow,2-0,Spartak Moscow
28/02/21,PRL,Akhmat Grozny,1-2,Dinamo Moscow
07/03/21,PRL,Dinamo Moscow,2-0,Tambov
13/03/21,PRL,Dinamo Moscow,1-2,Spartak Moscow
18/03/21,PRL,Krasnodar,2-3,Dinamo Moscow
03/04/21,PRL,Dinamo Moscow,4-0,Ufa
08/04/21,CUP,Krylya Sovetov,2-0,Dinamo Moscow
11/04/21,PRL,Dinamo Moscow,2-2,Ural
17/04/21,PRL,Rotor Volgograd,0-3,Dinamo Moscow
24/04/21,PRL,Dinamo Moscow,0-1,Khimki
01/05/21,PRL,Rubin Kazan,2-0,Dinamo Moscow
08/05/21,PRL,Lokomotiv Moscow,0-0,Dinamo Moscow
16/05/21,PRL,Dinamo Moscow,3-2,CSKA Moscow
26/06/21,CLF,CFR Cluj,1-0,Dinamo Moscow
30/06/21,CLF,České Budějovice,0-4,Dinamo Moscow
02/07/21,CLF,Dinamo Moscow,1-0,AEL
03/07/21,CLF,LASK,3-0,Dinamo Moscow
12/07/21,CLF,Sparta Prague,2-2,Dinamo Moscow
15/07/21,CLF,Dinamo Moscow,0-2,Jablonec
15/07/21,CLF,Dinamo Moscow,0-2,MTK
17/07/21,CLF,Dinamo Moscow,3-0,Budafoki MTE
18/07/21,CLF,Bayer Leverkusen,CANC,Dinamo Moscow
23/07/21,PRL,Rostov,0-2,Dinamo Moscow
31/07/21,PRL,Ufa,2-3,Dinamo Moscow
08/08/21,PRL,Dinamo Moscow,2-1,CSKA Moscow
12/07/19,PRL,Arsenal Tula,1-1,Dinamo Moscow
21/07/19,PRL,Dinamo Moscow,0-1,Rubin Kazan
26/07/19,PRL,Dinamo Moscow,2-0,Ural
03/08/19,PRL,Spartak Moscow,0-0,Dinamo Moscow
10/08/19,PRL,Dinamo Moscow,0-2,Zenit
18/08/19,PRL,Dinamo Moscow,1-2,Lokomotiv Moscow
24/08/19,PRL,Tambov,0-2,Dinamo Moscow
30/08/19,PRL,Krylya Sovetov,0-0,Dinamo Moscow
16/09/19,PRL,Dinamo Moscow,0-0,Ufa
22/09/19,PRL,Dinamo Moscow,2-3,Sochi
25/09/19,CUP,Luch Vladivostok,1-0,Dinamo Moscow
28/09/19,PRL,Rostov,3-0,Dinamo Moscow
05/10/19,PRL,Orenburg,2-0,Dinamo Moscow
13/10/19,CLF,Dinamo Moscow,2-0,Pyunik
20/10/19,PRL,Dinamo Moscow,1-1,Krasnodar
27/10/19,PRL,CSKA Moscow,0-1,Dinamo Moscow
02/11/19,PRL,Dinamo Moscow,1-1,Akhmat Grozny
09/11/19,PRL,Rubin Kazan,0-1,Dinamo Moscow
16/11/19,CLF,Sochi,1-1,Dinamo Moscow
23/11/19,PRL,Dinamo Moscow,2-1,Rostov
01/12/19,PRL,Lokomotiv Moscow,1-2,Dinamo Moscow
06/12/19,PRL,Zenit,3-0,Dinamo Moscow
20/01/20,CLF,Zagłębie Lubin,1-5,Dinamo Moscow
28/01/20,CLF,Lechia Gdańsk,2-0,Dinamo Moscow
01/02/20,CLF,Mladost Lučani,1-3,Dinamo Moscow
01/02/20,CLF,Dinamo Moscow,2-0,Slovan Liberec
05/02/20,CLF,Dinamo Moscow,2-1,Ventspils
05/02/20,CLF,Dinamo Moscow,1-0,Metalourg
13/02/20,CLF,Dinamo Moscow,1-1,Kairat
14/02/20,CLF,Dinamo Moscow,5-0,Spartaks Jūrmala
17/02/20,CLF,Dinamo Moscow,1-3,Sochi
18/02/20,CLF,Dinamo Moscow,1-1,Minsk
21/02/20,CLF,Dinamo Minsk,0-4,Dinamo Moscow
29/02/20,PRL,Dinamo Moscow,0-2,Spartak Moscow
07/03/20,PRL,Dinamo Moscow,1-0,Tambov
13/03/20,PRL,Akhmat Grozny,2-3,Dinamo Moscow
07/06/20,CLF,Lokomotiv Moscow,1-1,Dinamo Moscow
27/06/20,PRL,Dinamo Moscow,0-0,CSKA Moscow
01/07/20,PRL,Sochi,1-1,Dinamo Moscow
04/07/20,PRL,Dinamo Moscow,0-1,Arsenal Tula
09/07/20,PRL,Ural,2-1,Dinamo Moscow
12/07/20,PRL,Dinamo Moscow,2-0,Krylya Sovetov
16/07/20,PRL,Ufa,0-1,Dinamo Moscow
19/07/20,PRL,Krasnodar,0-2,Dinamo Moscow
22/07/20,PRL,Dinamo Moscow,0-1,Orenburg
02/08/20,CLF,Khimki,2-0,Dinamo Moscow
10/08/20,PRL,Ural,0-2,Dinamo Moscow
15/08/20,PRL,Dinamo Moscow,0-0,Rotor Volgograd
19/08/20,PRL,Dinamo Moscow,2-0,Rostov
22/08/20,PRL,Arsenal Tula,2-0,Dinamo Moscow
15/07/18,CLF,Dinamo Moscow,4-1,Arminia Bielefeld
19/07/18,CLF,Holstein Kiel,2-6,Dinamo Moscow
29/07/18,PRL,Arsenal Tula,0-0,Dinamo Moscow
03/08/18,PRL,Dinamo Moscow,1-1,Rubin Kazan
10/08/18,PRL,Ural,1-1,Dinamo Moscow
20/08/18,PRL,Dinamo Moscow,3-0,Ufa
25/08/18,PRL,Spartak Moscow,2-1,Dinamo Moscow
02/09/18,PRL,Dinamo Moscow,2-0,Orenburg
14/09/18,PRL,Lokomotiv Moscow,1-1,Dinamo Moscow
22/09/18,PRL,Dinamo Moscow,0-1,Anzhi
26/09/18,CUP,Torpedo Moskva,0-1,Dinamo Moscow
30/09/18,PRL,Krasnodar,3-0,Dinamo Moscow
06/10/18,PRL,Krylya Sovetov,1-0,Dinamo Moscow
21/10/18,PRL,Dinamo Moscow,1-0,Zenit
25/10/18,CUP,Rubin Kazan,1-0,Dinamo Moscow
28/10/18,PRL,Akhmat Grozny,0-0,Dinamo Moscow
03/11/18,PRL,Dinamo Moscow,0-0,CSKA Moscow
10/11/18,PRL,Rostov,0-0,Dinamo Moscow
24/11/18,PRL,Dinamo Moscow,1-2,Yenisey
30/11/18,PRL,Rubin Kazan,1-1,Dinamo Moscow
09/12/18,PRL,Dinamo Moscow,4-0,Ural
18/01/19,CLF,Dinamo Moscow,3-1,Pogon Szczecin
23/01/19,CLF,Dinamo Bucureşti,0-2,Dinamo Moscow
31/01/19,CLF,Jagiellonia Białystok,2-1,Dinamo Moscow
04/02/19,CLF,Dinamo Moscow,1-1,Lokomotiv
07/02/19,CLF,Dinamo Moscow,1-1,Shonan Bellmare
15/02/19,CLF,Dinamo Moscow,5-0,Chikhura
19/02/19,CLF,Dinamo Moscow,2-1,Irtysh
19/02/19,CLF,Dinamo Moscow,2-1,Ordabasy
23/02/19,CLF,Rubin Kazan,2-2,Dinamo Moscow
23/02/19,CLF,Dinamo Moscow,1-2,Spartaks Jūrmala
03/03/19,PRL,Ufa,1-2,Dinamo Moscow
10/03/19,PRL,Dinamo Moscow,0-1,Spartak Moscow
16/03/19,PRL,Orenburg,1-0,Dinamo Moscow
30/03/19,PRL,Dinamo Moscow,0-1,Lokomotiv Moscow
06/04/19,PRL,Anzhi,1-1,Dinamo Moscow
14/04/19,PRL,Dinamo Moscow,1-1,Krasnodar
20/04/19,PRL,Dinamo Moscow,1-0,Krylya Sovetov
24/04/19,PRL,Zenit,2-0,Dinamo Moscow
27/04/19,PRL,Dinamo Moscow,0-0,Akhmat Grozny
05/05/19,PRL,CSKA Moscow,2-2,Dinamo Moscow
10/05/19,PRL,Dinamo Moscow,0-0,Rostov
19/05/19,PRL,Yenisey,2-2,Dinamo Moscow
26/05/19,PRL,Dinamo Moscow,3-3,Arsenal Tula
16/06/19,CLF,Dravograd,0-11,Dinamo Moscow
16/06/19,CLF,Dinamo Moscow,CANC,Aluminij
21/06/19,CLF,Dinamo Moscow,3-0,Rudar
29/06/19,CLF,Apollon,0-2,Dinamo Moscow
02/07/19,CLF,Dinamo Moscow,1-1,Sparta Prague
05/07/19,CLF,Dinamo Moscow,1-0,Slovan Liberec
16/06/17,CLF,Chernomorets Balchik,0-2,Dinamo Moscow
25/06/17,CLF,Wacker Innsbruck,2-2,Dinamo Moscow
28/06/17,CLF,Dinamo Moscow,1-0,Qarabag
29/06/17,CLF,Bayern München II,1-7,Dinamo Moscow
01/07/17,CLF,Ludogorets,1-3,Dinamo Moscow
04/07/17,CLF,Dinamo Moscow,6-0,Kukësi
