Date,Competition,Home team,Score,Away team
08/08/19,UEL,Thun,2-3,Spartak Moscow
11/08/19,PRL,Akhmat Grozny,1-3,Spartak Moscow
15/08/19,UEL,Spartak Moscow,2-1,Thun
19/08/19,PRL,Spartak Moscow,2-1,CSKA Moscow
22/08/19,UEL,Sporting Braga,1-0,Spartak Moscow
25/08/19,PRL,Krylya Sovetov,1-2,Spartak Moscow
29/08/19,UEL,Spartak Moscow,1-2,Sporting Braga
01/09/19,PRL,Spartak Moscow,0-1,Zenit
14/09/19,PRL,Spartak Moscow,1-2,Ural
20/09/19,PRL,Ufa,1-0,Spartak Moscow
25/09/19,CUP,KAMAZ,1-2,Spartak Moscow
29/09/19,PRL,Spartak Moscow,1-2,Orenburg
06/10/19,PRL,Krasnodar,2-1,Spartak Moscow
19/10/19,PRL,Spartak Moscow,0-0,Rubin Kazan
27/10/19,PRL,Lokomotiv Moscow,0-3,Spartak Moscow
31/10/19,CUP,Spartak Moscow,2-1,Rostov
04/11/19,PRL,Spartak Moscow,0-1,Arsenal Tula
09/11/19,PRL,Spartak Moscow,2-0,Krylya Sovetov
24/11/19,PRL,Ural,0-0,Spartak Moscow
01/12/19,PRL,Zenit,1-0,Spartak Moscow
08/12/19,PRL,Spartak Moscow,1-4,Rostov
01/02/20,CLF,Spartak Moscow,2-1,Rostov
05/02/20,CLF,Lokomotiv Moscow,P1-1P,Spartak Moscow
08/02/20,CLF,Spartak Moscow,3-2,Partizan
16/02/20,CLF,Spartak Moscow,3-1,Ararat
22/02/20,CLF,Spartak Moscow,4-0,Pakhtakor
29/02/20,PRL,Dinamo Moscow,0-2,Spartak Moscow
04/03/20,CUP,Spartak Moscow,E3-2E,CSKA Moscow
09/03/20,PRL,Spartak Moscow,0-1,Krasnodar
14/03/20,PRL,Orenburg,1-3,Spartak Moscow
20/06/20,PRL,Arsenal Tula,2-3,Spartak Moscow
27/06/20,PRL,Spartak Moscow,0-0,Ufa
01/07/18,CLF,Spartak Moscow,2-0,Avangard Kursk
10/07/18,CLF,Rijeka,3-1,Spartak Moscow
