Date,Competition,Home team,Score,Away team
03/11/19,FIL,Shinnik,1-3,Nizhny Novgorod
09/11/19,FIL,Nizhny Novgorod,2-2,Spartak Moskva II
13/11/19,FIL,Torpedo Moskva,0-2,Nizhny Novgorod
17/11/19,FIL,Nizhny Novgorod,1-2,Chayka
23/11/19,FIL,Fakel,0-2,Nizhny Novgorod
21/01/20,CLF,Avangard Kursk,2-2,Nizhny Novgorod
04/02/20,CLF,Nizhny Novgorod,1-0,Zhetysu
08/02/20,CLF,Chayka,1-0,Nizhny Novgorod
11/02/20,CLF,Nizhny Novgorod,2-1,Valmiera
11/02/20,CLF,Nizhny Novgorod,2-1,Shakhter Karagandy
19/02/20,CLF,Nizhny Novgorod,1-1,Shirak
22/02/20,CLF,FCI Levadia,1-3,Nizhny Novgorod
29/02/20,CLF,Slavia,3-4,Nizhny Novgorod
09/03/20,FIL,Nizhny Novgorod,0-0,Baltika
15/03/20,FIL,SKA Khabarovsk,2-0,Nizhny Novgorod
22/03/20,FIL,Nizhny Novgorod,CANC,Mordovia Saransk
29/03/20,FIL,Chertanovo,CANC,Nizhny Novgorod
04/04/20,FIL,Armavir,CANC,Nizhny Novgorod
08/04/20,FIL,Nizhny Novgorod,CANC,Luch Vladivostok
12/04/20,FIL,Avangard Kursk,CANC,Nizhny Novgorod
18/04/20,FIL,Nizhny Novgorod,CANC,Tekstilshchik
26/04/20,FIL,Yenisey,CANC,Nizhny Novgorod
02/05/20,FIL,Nizhny Novgorod,CANC,Rotor Volgograd
06/05/20,FIL,Khimki,CANC,Nizhny Novgorod
10/05/20,FIL,Nizhny Novgorod,CANC,Krasnodar II
16/05/20,FIL,Tom Tomsk,CANC,Nizhny Novgorod
12/07/20,CLF,Nizhny Novgorod,1-1,Atlant-Shakhtar
12/07/20,CLF,Nizhny Novgorod,1-1,Tekstilshchik
26/08/18,FIL,Nizhny Novgorod,0-1,Avangard Kursk
01/09/18,FIL,Shinnik,1-0,Nizhny Novgorod
08/09/18,FIL,Nizhny Novgorod,3-1,Spartak Moskva II
15/09/18,FIL,Fakel,1-0,Nizhny Novgorod
19/09/18,FIL,Nizhny Novgorod,1-1,Khimki
23/09/18,FIL,Rotor Volgograd,2-1,Nizhny Novgorod
26/09/18,CUP,Nizhny Novgorod,P0-0P,Ufa
30/09/18,FIL,Nizhny Novgorod,1-0,Zenit II
06/10/18,FIL,Baltika,1-2,Nizhny Novgorod
13/10/18,FIL,Sibir,0-0,Nizhny Novgorod
20/10/18,FIL,Nizhny Novgorod,1-0,Armavir
24/10/18,FIL,Krasnodar II,0-2,Nizhny Novgorod
28/10/18,FIL,Nizhny Novgorod,0-1,SKA Khabarovsk
31/10/18,CUP,Ural,E2-0E,Nizhny Novgorod
04/11/18,FIL,Tyumen,2-1,Nizhny Novgorod
10/11/18,FIL,Luch Vladivostok,1-0,Nizhny Novgorod
14/11/18,FIL,Chertanovo,3-1,Nizhny Novgorod
18/11/18,FIL,Nizhny Novgorod,1-0,Tambov
24/11/18,FIL,Nizhny Novgorod,2-1,Tom Tomsk
16/01/19,CLF,Nizhny Novgorod,1-3,Armavir
19/01/19,CLF,Nizhny Novgorod,1-1,Rotor Volgograd
27/01/19,CLF,Zlín,1-2,Nizhny Novgorod
30/01/19,CLF,Nizhny Novgorod,3-0,Rabotnički
06/02/19,CLF,Urartu,0-1,Nizhny Novgorod
14/02/19,CLF,Nizhny Novgorod,1-1,Nieciecza
17/02/19,CLF,Nizhny Novgorod,4-0,Shakhtyor Soligorsk
