Date,Competition,Home team,Score,Away team
01/10/15,UEL,Rubin Kazan,0-0,Bordeaux
04/10/15,PRL,Akhmat Grozny,2-1,Rubin Kazan
17/10/15,PRL,Rubin Kazan,3-1,Ufa
22/10/15,UEL,Liverpool,1-1,Rubin Kazan
25/10/15,PRL,Krasnodar,2-1,Rubin Kazan
01/11/15,PRL,Anzhi,1-2,Rubin Kazan
05/11/15,UEL,Rubin Kazan,0-1,Liverpool
08/11/15,PRL,Rubin Kazan,2-0,Krylya Sovetov
21/11/15,PRL,Amkar Perm,1-2,Rubin Kazan
26/09/13,PRL,Rubin Kazan,2-2,Dinamo Moscow
29/09/13,PRL,Krasnodar,1-0,Rubin Kazan
03/10/13,UEL,Rubin Kazan,4-0,Zulte Waregem
06/10/13,PRL,Rubin Kazan,5-1,Anzhi
