Date,Competition,Home team,Score,Away team
21/04/18,PRE,Hibernian,2-1,Celtic
29/04/18,PRE,Celtic,5-0,Rangers
06/05/18,PRE,Hearts,1-3,Celtic
09/05/18,PRE,Celtic,0-0,Kilmarnock
13/05/18,PRE,Celtic,0-1,Aberdeen
19/05/18,FAC,Celtic,2-0,Motherwell
27/06/18,CLF,Vorwärts Steyr,0-1,Celtic
30/06/18,CLF,Celtic,0-1,Bohemians 1905
03/07/18,CLF,Celtic,1-0,Sparta Prague
07/07/18,CLF,Shamrock Rovers,0-7,Celtic
10/07/18,UCL,Alashkert,0-3,Celtic
14/07/18,CLF,Celtic,4-1,Standard Liège
18/07/18,UCL,Celtic,3-0,Alashkert
25/07/18,UCL,Celtic,3-1,Rosenborg
01/08/18,UCL,Rosenborg,0-0,Celtic
04/08/18,PRE,Celtic,3-1,Livingston
08/08/18,UCL,Celtic,1-1,AEK Athens
11/08/18,PRE,Hearts,1-0,Celtic
14/08/18,UCL,AEK Athens,2-1,Celtic
18/08/18,LEC,Partick Thistle,1-3,Celtic
23/08/18,UEL,Suduva,1-1,Celtic
26/08/18,PRE,Celtic,1-0,Hamilton Academical
30/08/18,UEL,Celtic,3-0,Suduva
02/09/18,PRE,Celtic,1-0,Rangers
14/09/18,PRE,St. Mirren,0-0,Celtic
20/09/18,UEL,Celtic,1-0,Rosenborg
23/09/18,PRE,Kilmarnock,2-1,Celtic
26/09/18,LEC,St. Johnstone,0-1,Celtic
29/09/18,PRE,Celtic,1-0,Aberdeen
05/04/17,PRE,Celtic,1-1,Partick Thistle
08/04/17,PRE,Celtic,3-1,Kilmarnock
16/04/17,PRE,Ross County,2-2,Celtic
23/04/17,FAC,Celtic,2-0,Rangers
29/04/17,PRE,Rangers,1-5,Celtic
06/05/17,PRE,Celtic,4-1,St. Johnstone
12/05/17,PRE,Aberdeen,1-3,Celtic
18/05/17,PRE,Partick Thistle,0-5,Celtic
21/05/17,PRE,Celtic,2-0,Hearts
27/05/17,FAC,Celtic,2-1,Aberdeen
28/06/17,CLF,Blau-Weiß Linz,0-1,Celtic
01/07/17,CLF,Rapid Vienna,1-1,Celtic
04/07/17,CLF,Slavia Prague,0-0,Celtic
08/07/17,CLF,Shamrock Rovers,0-9,Celtic
14/07/17,UCL,Linfield,0-2,Celtic
15/07/17,CLF,Celtic,0-4,Lyon
19/07/17,UCL,Celtic,4-0,Linfield
26/07/17,UCL,Celtic,0-0,Rosenborg
29/07/17,CLF,Sunderland,0-5,Celtic
02/08/17,UCL,Rosenborg,0-1,Celtic
05/08/17,PRE,Celtic,4-1,Hearts
08/08/17,LEC,Celtic,5-0,Kilmarnock
11/08/17,PRE,Partick Thistle,0-1,Celtic
16/08/17,UCL,Celtic,5-0,Astana
19/08/17,PRE,Kilmarnock,0-2,Celtic
22/08/17,UCL,Astana,4-3,Celtic
26/08/17,PRE,Celtic,1-1,St. Johnstone
08/09/17,PRE,Hamilton Academical,1-4,Celtic
12/09/17,UCL,Celtic,0-5,PSG
16/09/17,PRE,Celtic,4-0,Ross County
20/09/17,LEC,Dundee,0-4,Celtic
23/09/17,PRE,Rangers,0-2,Celtic
27/09/17,UCL,Anderlecht,0-3,Celtic
30/09/17,PRE,Celtic,2-2,Hibernian
14/10/17,PRE,Celtic,1-0,Dundee
18/10/17,UCL,Bayern Munich,3-0,Celtic
21/10/17,LEC,Hibernian,2-4,Celtic
25/10/17,PRE,Aberdeen,0-3,Celtic
28/10/17,PRE,Celtic,1-1,Kilmarnock
31/10/17,UCL,Celtic,1-2,Bayern Munich
04/11/17,PRE,St. Johnstone,0-4,Celtic
18/11/17,PRE,Ross County,0-1,Celtic
22/11/17,UCL,PSG,7-1,Celtic
26/11/17,LEC,Motherwell,0-2,Celtic
29/11/17,PRE,Motherwell,1-1,Celtic
02/12/17,PRE,Celtic,5-1,Motherwell
05/12/17,UCL,Celtic,0-1,Anderlecht
10/12/17,PRE,Hibernian,2-2,Celtic
13/12/17,PRE,Celtic,3-1,Hamilton Academical
17/12/17,PRE,Hearts,4-0,Celtic
23/07/16,ICC,Celtic,P1-1P,Leicester City
27/07/16,UCL,Astana,1-1,Celtic
30/07/16,ICC,Barcelona,3-1,Celtic
03/08/16,UCL,Celtic,2-1,Astana
07/08/16,PRE,Hearts,1-2,Celtic
10/08/16,LEC,Celtic,5-0,Motherwell
13/08/16,ICC,Inter Milan,2-0,Celtic
17/08/16,UCL,Celtic,5-2,Hapoel Be'er Sheva
20/08/16,PRE,St. Johnstone,2-4,Celtic
23/08/16,UCL,Hapoel Be'er Sheva,2-0,Celtic
27/08/16,PRE,Celtic,4-1,Aberdeen
10/09/16,PRE,Celtic,5-1,Rangers
13/09/16,UCL,Barcelona,7-0,Celtic
18/09/16,PRE,Inverness CT,2-2,Celtic
21/09/16,LEC,Celtic,2-0,Alloa Athletic
24/09/16,PRE,Celtic,6-1,Kilmarnock
28/09/16,UCL,Celtic,3-3,Manchester City
01/10/16,PRE,Dundee,0-1,Celtic
15/10/16,PRE,Celtic,2-0,Motherwell
19/10/16,UCL,Celtic,0-2,Borussia M'gladbach
23/10/16,LEC,Rangers,0-1,Celtic
26/10/16,PRE,Ross County,0-4,Celtic
29/10/16,PRE,Aberdeen,0-1,Celtic
01/11/16,UCL,Borussia M'gladbach,1-1,Celtic
05/11/16,PRE,Celtic,3-0,Inverness CT
18/11/16,PRE,Kilmarnock,0-1,Celtic
23/11/16,UCL,Celtic,0-2,Barcelona
27/11/16,LEC,Aberdeen,0-3,Celtic
03/12/16,PRE,Motherwell,3-4,Celtic
06/12/16,UCL,Manchester City,1-1,Celtic
09/12/16,PRE,Partick Thistle,1-4,Celtic
13/12/16,PRE,Celtic,1-0,Hamilton Academical
17/12/16,PRE,Celtic,2-1,Dundee
20/12/16,PRE,Celtic,1-0,Partick Thistle
24/12/16,PRE,Hamilton Academical,0-3,Celtic
28/12/16,PRE,Celtic,2-0,Ross County
31/12/16,PRE,Rangers,1-2,Celtic
22/01/17,FAC,Albion Rovers,0-3,Celtic
25/01/17,PRE,Celtic,1-0,St. Johnstone
29/01/17,PRE,Celtic,4-0,Hearts
01/02/17,PRE,Celtic,1-0,Aberdeen
05/02/17,PRE,St. Johnstone,2-5,Celtic
11/02/17,FAC,Celtic,6-0,Inverness CT
18/02/17,PRE,Celtic,2-0,Motherwell
25/02/17,PRE,Celtic,2-0,Hamilton Academical
01/03/17,PRE,Inverness CT,0-4,Celtic
05/03/17,FAC,Celtic,4-1,St. Mirren
12/03/17,PRE,Celtic,1-1,Rangers
19/03/17,PRE,Dundee,1-2,Celtic
02/04/17,PRE,Hearts,0-5,Celtic
