Date,Competition,Home team,Score,Away team
28/03/18,PRE,St. Johnstone,1-0,Hamilton Academical
31/03/18,PRE,Aberdeen,4-1,St. Johnstone
07/04/18,PRE,St. Johnstone,0-0,Motherwell
21/04/18,PRE,Dundee,2-1,St. Johnstone
28/04/18,PRE,St. Johnstone,1-1,Partick Thistle
05/05/18,PRE,Motherwell,1-5,St. Johnstone
08/05/18,PRE,Hamilton Academical,1-2,St. Johnstone
12/05/18,PRE,St. Johnstone,1-1,Ross County
30/06/18,CLF,Osijek,3-0,St. Johnstone
08/07/18,CLF,St. Johnstone,2-2,Aberdeen
10/07/18,CLF,Berwick Rangers,0-4,St. Johnstone
14/07/18,LEC,St. Johnstone,P0-0P,East Fife
21/07/18,LEC,Montrose,0-1,St. Johnstone
24/07/18,LEC,St. Johnstone,1-0,Falkirk
28/07/18,LEC,Forfar Athletic,1-3,St. Johnstone
04/08/18,PRE,Kilmarnock,2-0,St. Johnstone
12/08/18,PRE,St. Johnstone,1-1,Hibernian
18/08/18,LEC,Queen of the South,E2-4E,St. Johnstone
25/08/18,PRE,St. Johnstone,1-0,Dundee
01/09/18,PRE,Hamilton Academical,1-2,St. Johnstone
15/09/18,PRE,St. Johnstone,1-1,Aberdeen
23/09/18,PRE,Rangers,5-1,St. Johnstone
26/09/18,LEC,St. Johnstone,0-1,Celtic
29/09/18,PRE,Hearts,2-1,St. Johnstone
07/10/18,PRE,St. Johnstone,0-6,Celtic
20/10/18,PRE,Motherwell,0-1,St. Johnstone
27/10/18,PRE,St. Johnstone,2-0,St. Mirren
31/10/18,PRE,Livingston,0-1,St. Johnstone
03/11/18,PRE,Hibernian,0-1,St. Johnstone
10/11/18,PRE,St. Johnstone,4-0,Hamilton Academical
24/11/18,PRE,St. Johnstone,0-0,Kilmarnock
05/12/18,PRE,St. Johnstone,2-2,Hearts
08/12/18,PRE,Aberdeen,0-2,St. Johnstone
15/12/18,PRE,St. Johnstone,1-2,Motherwell
23/12/18,PRE,St. Johnstone,1-2,Rangers
26/12/18,PRE,St. Mirren,0-1,St. Johnstone
29/12/18,PRE,Dundee,0-2,St. Johnstone
19/01/19,FAC,St. Johnstone,2-0,Hamilton Academical
23/01/19,PRE,St. Johnstone,1-0,Livingston
26/01/19,PRE,Hearts,2-0,St. Johnstone
30/01/19,PRE,Celtic,2-0,St. Johnstone
03/02/19,PRE,St. Johnstone,0-2,Celtic
06/02/19,PRE,Hamilton Academical,2-1,St. Johnstone
10/02/19,FAC,Celtic,5-0,St. Johnstone
16/02/19,PRE,Rangers,0-0,St. Johnstone
23/02/19,PRE,St. Johnstone,0-2,Aberdeen
11/02/17,FAC,St. Johnstone,0-1,Partick Thistle
18/02/17,PRE,Ross County,1-2,St. Johnstone
25/02/17,PRE,St. Johnstone,0-2,Kilmarnock
01/03/17,PRE,Rangers,3-2,St. Johnstone
11/03/17,PRE,St. Johnstone,2-0,Dundee
18/03/17,PRE,Motherwell,1-2,St. Johnstone
01/04/17,PRE,Hamilton Academical,1-0,St. Johnstone
05/04/17,PRE,St. Johnstone,1-0,Hearts
08/04/17,PRE,Inverness CT,0-3,St. Johnstone
15/04/17,PRE,St. Johnstone,1-2,Aberdeen
29/04/17,PRE,Aberdeen,0-2,St. Johnstone
06/05/17,PRE,Celtic,4-1,St. Johnstone
13/05/17,PRE,St. Johnstone,1-0,Partick Thistle
17/05/17,PRE,St. Johnstone,1-0,Hearts
21/05/17,PRE,St. Johnstone,1-2,Rangers
24/06/17,CLF,St. Johnstone,2-0,Connah's Quay
29/06/17,UEL,St. Johnstone,1-2,Riteriai
01/07/17,CLF,St. Johnstone,0-3,Aberdeen
