Date,Competition,Home team,Score,Away team
25/02/17,CHA,Hibernian,2-2,Dunfermline Athletic
01/03/17,CHA,St. Mirren,2-0,Hibernian
04/03/17,FAC,Hibernian,3-1,Ayr United
10/03/17,CHA,Dundee United,0-1,Hibernian
18/03/17,CHA,Hibernian,2-2,Dumbarton
25/03/17,CHA,Hibernian,2-1,Falkirk
29/03/17,CHA,Hibernian,0-0,Greenock Morton
01/04/17,CHA,Dunfermline Athletic,1-1,Hibernian
08/04/17,CHA,Greenock Morton,1-1,Hibernian
15/04/17,CHA,Hibernian,3-0,Queen of the South
22/04/17,FAC,Hibernian,2-3,Aberdeen
26/04/17,CHA,Hibernian,3-2,Raith Rovers
29/04/17,CHA,Ayr United,0-4,Hibernian
06/05/17,CHA,Hibernian,1-1,St. Mirren
06/07/17,CLF,Dunfermline Athletic,0-4,Hibernian
09/07/17,CLF,Hibernian,2-2,Sunderland
11/07/17,CLF,Berwick Rangers,0-2,Hibernian
15/07/17,LEC,Hibernian,4-0,Montrose
21/07/17,LEC,Ross County,P0-0P,Hibernian
25/07/17,LEC,Hibernian,6-1,Arbroath
29/07/17,LEC,Alloa Athletic,0-3,Hibernian
05/08/17,PRE,Hibernian,3-1,Partick Thistle
08/08/17,LEC,Hibernian,5-0,Ayr United
12/08/17,PRE,Rangers,2-3,Hibernian
19/08/17,PRE,Hibernian,1-3,Hamilton Academical
27/08/17,PRE,Dundee,1-1,Hibernian
04/11/15,LEC,Hibernian,3-0,Dundee United
07/11/15,CHA,St. Mirren,1-4,Hibernian
17/11/15,CHA,Hibernian,2-1,Livingston
21/11/15,CHA,Alloa Athletic,0-1,Hibernian
12/12/15,CHA,Hibernian,1-1,Falkirk
19/12/15,CHA,Hibernian,1-0,Queen of the South
28/12/15,CHA,Rangers,4-2,Hibernian
02/01/16,CHA,Hibernian,1-0,Raith Rovers
09/01/16,FAC,Raith Rovers,0-2,Hibernian
17/01/16,CHA,Falkirk,1-1,Hibernian
23/01/16,CHA,Hibernian,3-1,St. Mirren
30/01/16,LEC,Hibernian,2-1,St. Johnstone
02/02/16,CHA,Greenock Morton,0-1,Hibernian
07/02/16,FAC,Hearts,2-2,Hibernian
13/02/16,CHA,Livingston,0-0,Hibernian
16/02/16,FAC,Hibernian,1-0,Hearts
21/02/16,CHA,Hibernian,3-0,Alloa Athletic
24/02/16,CHA,Hibernian,0-3,Greenock Morton
27/02/16,CHA,Dumbarton,3-2,Hibernian
01/03/16,CHA,Queen of the South,1-0,Hibernian
06/03/16,FAC,Hibernian,1-1,Inverness CT
13/03/16,LEC,Hibernian,1-2,Ross County
16/03/16,FAC,Inverness CT,1-2,Hibernian
19/03/16,CHA,Raith Rovers,2-1,Hibernian
02/04/16,CHA,St. Mirren,2-2,Hibernian
05/04/16,CHA,Hibernian,2-1,Livingston
09/04/16,CHA,Alloa Athletic,1-0,Hibernian
12/04/16,CHA,Hibernian,2-2,Falkirk
16/04/16,FAC,Hibernian,P0-0P,Dundee United
20/04/16,CHA,Hibernian,3-2,Rangers
23/04/16,CHA,Greenock Morton,0-0,Hibernian
26/04/16,CHA,Hibernian,4-0,Dumbarton
01/05/16,CHA,Hibernian,2-0,Queen of the South
04/05/16,PL1,Raith Rovers,1-0,Hibernian
07/05/16,PL1,Hibernian,2-0,Raith Rovers
10/05/16,PL1,Hibernian,2-2,Falkirk
13/05/16,PL1,Falkirk,3-2,Hibernian
21/05/16,FAC,Rangers,2-3,Hibernian
05/07/16,CLF,Berwick Rangers,1-1,Hibernian
10/07/16,CLF,Hibernian,4-1,Motherwell
14/07/16,UEL,Hibernian,0-1,Brøndby
21/07/16,UEL,Brøndby,P0-1P,Hibernian
24/07/16,CLF,Hibernian,1-0,Birmingham City
31/07/16,CLF,Shrewsbury Town,1-4,Hibernian
06/08/16,CHA,Falkirk,1-2,Hibernian
09/08/16,LEC,Hibernian,1-3,Queen of the South
13/08/16,CHA,Hibernian,2-1,Dunfermline Athletic
20/08/16,CHA,St. Mirren,0-2,Hibernian
27/08/16,CHA,Hibernian,4-0,Greenock Morton
04/09/16,CHC,Turriff United,0-3,Hibernian
08/11/14,CHA,Cowdenbeath,1-2,Hibernian
15/11/14,CHA,Hibernian,0-0,Queen of the South
22/11/14,CHA,Dumbarton,3-6,Hibernian
29/11/14,FAC,Alloa Athletic,1-2,Hibernian
06/12/14,CHA,Falkirk,1-0,Hibernian
13/12/14,CHA,Hibernian,2-0,Alloa Athletic
20/12/14,CHA,Raith Rovers,1-3,Hibernian
27/12/14,CHA,Hibernian,4-0,Rangers
03/01/15,CHA,Hearts,1-1,Hibernian
10/01/15,CHA,Hibernian,3-3,Falkirk
17/01/15,CHA,Hibernian,5-0,Cowdenbeath
24/01/15,CHA,Queen of the South,0-2,Hibernian
31/01/15,CHA,Hibernian,1-1,Raith Rovers
07/02/15,FAC,Hibernian,3-1,Arbroath
13/02/15,CHA,Rangers,0-2,Hibernian
21/02/15,CHA,Hibernian,3-0,Dumbarton
28/02/15,CHA,Alloa Athletic,0-1,Hibernian
08/03/15,FAC,Hibernian,4-0,Berwick Rangers
11/03/15,CHA,Hibernian,2-1,Livingston
14/03/15,CHA,Cowdenbeath,0-2,Hibernian
22/03/15,CHA,Hibernian,0-2,Rangers
28/03/15,CHA,Raith Rovers,2-1,Hibernian
04/04/15,CHA,Hibernian,0-1,Queen of the South
08/04/15,CHA,Dumbarton,1-2,Hibernian
12/04/15,CHA,Hibernian,2-0,Hearts
18/04/15,FAC,Hibernian,0-1,Falkirk
22/04/15,CHA,Livingston,1-3,Hibernian
25/04/15,CHA,Hibernian,4-1,Alloa Athletic
02/05/15,CHA,Falkirk,0-3,Hibernian
20/05/15,PL1,Rangers,2-0,Hibernian
23/05/15,PL1,Hibernian,1-0,Rangers
14/07/15,CLF,Berwick Rangers,0-3,Hibernian
18/07/15,CLF,Dunfermline Athletic,1-2,Hibernian
21/07/15,CLF,Ayr United,0-0,Hibernian
25/07/15,CHC,Hibernian,2-6,Rangers
01/08/15,LEC,Hibernian,3-0,Montrose
08/08/15,CHA,Dumbarton,2-1,Hibernian
15/08/15,CHA,Hibernian,1-0,Greenock Morton
23/08/15,CHA,Rangers,1-0,Hibernian
26/08/15,LEC,Hibernian,1-0,Stranraer
29/08/15,CHA,Hibernian,2-0,Raith Rovers
12/09/15,CHA,Hibernian,3-0,Alloa Athletic
19/09/15,CHA,Livingston,0-1,Hibernian
23/09/15,LEC,Hibernian,2-0,Aberdeen
26/09/15,CHA,Hibernian,1-1,St. Mirren
03/10/15,CHA,Queen of the South,0-3,Hibernian
17/10/15,CHA,Hibernian,4-2,Dumbarton
20/10/15,CHA,Falkirk,0-1,Hibernian
24/10/15,CHA,Raith Rovers,1-2,Hibernian
01/11/15,CHA,Hibernian,2-1,Rangers
