Date,Competition,Home team,Score,Away team
02/05/15,PRE,Kilmarnock,2-3,Hamilton Academical
08/05/15,PRE,Motherwell,3-1,Kilmarnock
16/05/15,PRE,Partick Thistle,1-4,Kilmarnock
23/05/15,PRE,Kilmarnock,1-2,Ross County
11/07/15,CLF,Berwick Rangers,0-1,Kilmarnock
14/07/15,CLF,Queen of the South,2-2,Kilmarnock
18/07/15,CLF,Crusaders,0-4,Kilmarnock
21/07/15,CLF,Kilmarnock,0-1,Barnsley
25/07/15,CLF,Kilmarnock,3-1,Fleetwood Town
01/08/15,PRE,Kilmarnock,0-4,Dundee
09/08/15,PRE,Aberdeen,2-0,Kilmarnock
12/08/15,PRE,Kilmarnock,2-2,Celtic
15/08/15,PRE,Partick Thistle,2-2,Kilmarnock
22/08/15,PRE,Kilmarnock,0-4,Ross County
25/08/15,LEC,Kilmarnock,4-1,Berwick Rangers
29/08/15,PRE,Motherwell,1-0,Kilmarnock
12/09/15,PRE,Dundee United,1-2,Kilmarnock
19/09/15,PRE,Kilmarnock,2-1,St. Johnstone
23/09/15,LEC,Kilmarnock,2-3,Hearts
26/09/15,PRE,Kilmarnock,1-2,Hamilton Academical
03/10/15,PRE,Hearts,1-1,Kilmarnock
17/10/15,PRE,Kilmarnock,2-0,Inverness CT
24/10/15,PRE,Dundee,1-2,Kilmarnock
31/10/15,PRE,Kilmarnock,0-1,Motherwell
07/11/15,PRE,St. Johnstone,2-1,Kilmarnock
21/11/15,PRE,Celtic,0-0,Kilmarnock
28/11/15,PRE,Kilmarnock,2-5,Partick Thistle
05/12/15,PRE,Kilmarnock,1-1,Dundee United
12/12/15,PRE,Inverness CT,2-1,Kilmarnock
19/12/15,PRE,Kilmarnock,0-4,Aberdeen
26/12/15,PRE,Hamilton Academical,0-1,Kilmarnock
29/12/15,PRE,Ross County,3-2,Kilmarnock
02/01/16,PRE,Kilmarnock,2-2,Hearts
02/11/13,PRE,Inverness CT,2-1,Kilmarnock
09/11/13,PRE,St. Johnstone,3-1,Kilmarnock
23/11/13,PRE,Kilmarnock,0-2,Motherwell
29/11/13,FAC,Dundee United,5-2,Kilmarnock
07/12/13,PRE,Ross County,1-2,Kilmarnock
14/12/13,PRE,Kilmarnock,1-4,Dundee United
21/12/13,PRE,Kilmarnock,2-1,Partick Thistle
26/12/13,PRE,Hearts,0-4,Kilmarnock
29/12/13,PRE,Hibernian,3-0,Kilmarnock
02/01/14,PRE,Kilmarnock,2-1,St. Mirren
05/01/14,PRE,Kilmarnock,0-1,Aberdeen
18/01/14,PRE,Partick Thistle,1-1,Kilmarnock
25/01/14,PRE,Kilmarnock,2-0,Inverness CT
29/01/14,PRE,Celtic,4-0,Kilmarnock
01/02/14,PRE,Kilmarnock,2-2,Ross County
15/02/14,PRE,Dundee United,3-2,Kilmarnock
