Date,Competition,Home team,Score,Away team
06/07/20,PL1,Heidenheim,2-2,Werder Bremen
15/08/20,CLF,Heidenheim,2-0,Rheindorf Altach
22/08/20,CLF,Rheindorf Altach,2-0,Heidenheim
29/08/20,CLF,Heidenheim,3-2,Unterhaching
05/09/20,CLF,Heidenheim,6-2,St.Gallen
13/09/20,DFP,Wehen Wiesbaden,1-0,Heidenheim
20/09/20,2.B,Heidenheim,2-0,Eintracht Braunschweig
27/09/20,2.B,St. Pauli,4-2,Heidenheim
03/10/20,2.B,Heidenheim,0-0,Paderborn
09/10/20,CLF,Heidenheim,1-1,Augsburg
18/10/20,2.B,Erzgebirge Aue,2-1,Heidenheim
25/10/20,2.B,Heidenheim,1-1,Osnabrück
30/10/20,2.B,Fortuna Düsseldorf,1-0,Heidenheim
06/11/20,2.B,Heidenheim,4-1,Würzburger Kickers
13/11/20,CLF,Stuttgart,1-0,Heidenheim
21/11/20,2.B,Holstein Kiel,2-2,Heidenheim
29/11/20,2.B,Heidenheim,3-2,Hamburg
05/12/20,2.B,Greuther Fürth,0-1,Heidenheim
12/12/20,2.B,Heidenheim,1-0,Hannover 96
15/12/20,2.B,Heidenheim,0-0,Jahn Regensburg
18/12/20,2.B,Bochum,3-0,Heidenheim
02/01/21,2.B,Heidenheim,2-0,Nürnberg
08/01/21,2.B,Sandhausen,4-0,Heidenheim
17/01/21,2.B,Heidenheim,3-0,Darmstadt
23/01/21,2.B,Karlsruhe,1-1,Heidenheim
26/01/21,2.B,Eintracht Braunschweig,1-0,Heidenheim
31/01/21,2.B,Heidenheim,3-4,St. Pauli
13/02/21,2.B,Heidenheim,2-0,Erzgebirge Aue
02/12/18,2.B,Sandhausen,1-2,Heidenheim
08/12/18,2.B,Heidenheim,4-1,MSV Duisburg
16/12/18,2.B,Ingolstadt,1-1,Heidenheim
22/12/18,2.B,Arminia Bielefeld,1-2,Heidenheim
13/01/19,CLF,Anderlecht,1-2,Heidenheim
17/01/19,CLF,Heidenheim,1-0,Xamax
25/01/19,CLF,Heidenheim,4-0,Austria Lustenau
