Date,Competition,Home team,Score,Away team
24/07/21,CLF,Real Sociedad,3-1,Alaves
28/07/21,CLF,Real Sociedad,2-1,Monaco
31/07/21,CLF,AZ,1-0,Real Sociedad
06/08/21,CLF,Real Sociedad,3-1,Eibar
06/08/21,CLF,Real Sociedad,1-3,Osasuna
15/08/21,LAL,Barcelona,4-2,Real Sociedad
22/08/21,LAL,Real Sociedad,1-0,Rayo Vallecano
28/08/21,LAL,Real Sociedad,1-0,Levante
12/09/21,LAL,Cadiz,0-2,Real Sociedad
16/09/21,UEL,PSV,2-2,Real Sociedad
19/09/21,LAL,Real Sociedad,0-0,Sevilla
23/09/21,LAL,Granada,2-3,Real Sociedad
26/09/21,LAL,Real Sociedad,1-0,Elche
30/09/21,UEL,Real Sociedad,1-1,Monaco
03/10/21,LAL,Getafe,1-1,Real Sociedad
16/10/21,LAL,Real Sociedad,1-0,Mallorca
21/10/21,UEL,Sturm Graz,0-1,Real Sociedad
24/10/21,LAL,Atletico Madrid,2-2,Real Sociedad
28/10/21,LAL,Celta Vigo,0-2,Real Sociedad
31/10/21,LAL,Real Sociedad,1-1,Athletic Bilbao
04/11/21,UEL,Real Sociedad,1-1,Sturm Graz
07/11/21,LAL,Osasuna,0-2,Real Sociedad
21/11/21,LAL,Real Sociedad,0-0,Valencia
25/11/21,UEL,Monaco,2-1,Real Sociedad
29/01/20,CDR,Real Sociedad,3-1,Osasuna
02/02/20,LAL,Leganes,2-1,Real Sociedad
06/02/20,CDR,Real Madrid,3-4,Real Sociedad
09/02/20,LAL,Real Sociedad,2-1,Athletic Bilbao
13/02/20,CDR,Real Sociedad,2-1,Mirandes
22/02/20,LAL,Real Sociedad,3-0,Valencia
28/02/20,LAL,Real Sociedad,1-0,Real Valladolid
04/03/20,CDR,Mirandes,0-1,Real Sociedad
07/03/20,LAL,Barcelona,1-0,Real Sociedad
10/03/20,LAL,Eibar,1-2,Real Sociedad
14/06/20,LAL,Real Sociedad,1-1,Osasuna
18/06/20,LAL,Alaves,2-0,Real Sociedad
21/06/20,LAL,Real Sociedad,1-2,Real Madrid
24/06/20,LAL,Real Sociedad,0-1,Celta Vigo
29/06/20,LAL,Getafe,2-1,Real Sociedad
02/07/20,LAL,Real Sociedad,2-1,Espanyol
06/07/20,LAL,Levante,1-1,Real Sociedad
10/07/20,LAL,Real Sociedad,2-3,Granada
13/07/20,LAL,Villarreal,1-2,Real Sociedad
16/07/20,LAL,Real Sociedad,0-0,Sevilla
19/07/20,LAL,Atletico Madrid,1-1,Real Sociedad
28/08/20,CLF,Rio Ave,CANC,Real Sociedad
29/08/20,CLF,Famalicão,CANC,Real Sociedad
02/09/20,CLF,Villarreal,2-0,Real Sociedad
05/09/20,CLF,Real Sociedad,2-2,Alaves
05/09/20,CLF,Real Sociedad,1-0,Osasuna
13/09/20,LAL,Real Valladolid,1-1,Real Sociedad
20/09/20,LAL,Real Sociedad,0-0,Real Madrid
26/09/20,LAL,Elche,0-3,Real Sociedad
29/09/20,LAL,Real Sociedad,0-1,Valencia
03/10/20,LAL,Real Sociedad,3-0,Getafe
18/10/20,LAL,Real Betis,0-3,Real Sociedad
22/10/20,UEL,Rijeka,0-1,Real Sociedad
25/10/20,LAL,Real Sociedad,4-1,Huesca
29/10/20,UEL,Real Sociedad,0-1,Napoli
01/11/20,LAL,Celta Vigo,1-4,Real Sociedad
