Date,Competition,Home team,Score,Away team
17/12/20,CDR,UCAM Murcia,0-2,Real Betis
20/12/20,LAL,Granada,2-0,Real Betis
23/12/20,LAL,Real Betis,1-0,Cadiz
29/12/20,LAL,Levante,4-3,Real Betis
02/01/21,LAL,Real Betis,1-1,Sevilla
06/01/21,CDR,Mutilvera,1-3,Real Betis
11/01/21,LAL,Huesca,0-2,Real Betis
17/01/21,CDR,Sporting Gijon,0-2,Real Betis
20/01/21,LAL,Real Betis,2-1,Celta Vigo
24/01/19,CDR,Espanyol,1-1,Real Betis
27/01/19,LAL,Athletic Bilbao,1-0,Real Betis
30/01/19,CDR,Real Betis,E3-1E,Espanyol
03/02/19,LAL,Real Betis,1-0,Atletico Madrid
07/02/19,CDR,Real Betis,2-2,Valencia
10/02/19,LAL,Leganes,3-0,Real Betis
14/02/19,UEL,Rennes,3-3,Real Betis
17/02/19,LAL,Real Betis,1-1,Alaves
21/02/19,UEL,Real Betis,1-3,Rennes
24/02/19,LAL,Real Valladolid,0-2,Real Betis
28/02/19,CDR,Valencia,1-0,Real Betis
03/03/19,LAL,Real Betis,1-2,Getafe
10/03/19,LAL,Celta Vigo,0-1,Real Betis
17/03/19,LAL,Real Betis,1-4,Barcelona
31/03/19,LAL,Rayo Vallecano,1-1,Real Betis
04/04/19,LAL,Real Sociedad,2-1,Real Betis
07/04/19,LAL,Real Betis,2-1,Villarreal
13/04/19,LAL,Sevilla,3-2,Real Betis
21/04/19,LAL,Real Betis,1-2,Valencia
24/04/19,LAL,Levante,4-0,Real Betis
29/04/19,LAL,Real Betis,1-1,Espanyol
05/05/19,LAL,Eibar,1-0,Real Betis
12/05/19,LAL,Real Betis,2-1,Huesca
19/05/19,LAL,Real Madrid,0-2,Real Betis
23/05/19,CLF,D.C. United,2-5,Real Betis
12/07/19,CLF,Real Betis,0-1,Sheffield United
19/07/19,COI,Porto,P1-1P,Real Betis
21/07/19,COI,Portimonense,1-2,Real Betis
25/07/19,CLF,Querétaro,0-2,Real Betis
28/07/19,CLF,Puebla,2-0,Real Betis
04/08/19,CLF,Raja Casablanca,0-1,Real Betis
07/08/19,CLF,Real Betis,1-0,Las Palmas
10/08/19,CLF,Deportivo La Coruña,1-0,Real Betis
18/08/19,LAL,Real Betis,1-2,Real Valladolid
25/08/19,LAL,Barcelona,5-2,Real Betis
31/08/19,LAL,Real Betis,2-1,Leganes
15/09/19,LAL,Real Betis,1-1,Getafe
20/09/19,LAL,Osasuna,0-0,Real Betis
24/09/19,LAL,Real Betis,3-1,Levante
27/09/19,LAL,Villarreal,5-1,Real Betis
04/10/19,LAL,Real Betis,1-1,Eibar
20/10/19,LAL,Real Sociedad,3-1,Real Betis
27/10/19,LAL,Granada,1-0,Real Betis
30/10/19,LAL,Real Betis,2-1,Celta Vigo
02/11/19,LAL,Real Madrid,0-0,Real Betis
10/11/19,LAL,Real Betis,1-2,Sevilla
23/11/19,LAL,Real Betis,2-1,Valencia
30/11/19,LAL,Mallorca,1-2,Real Betis
08/12/19,LAL,Real Betis,3-2,Athletic Bilbao
15/12/19,LAL,Espanyol,2-2,Real Betis
04/03/18,LAL,Valencia,2-0,Real Betis
12/03/18,LAL,Alaves,1-3,Real Betis
17/03/18,LAL,Real Betis,3-0,Espanyol
02/04/18,LAL,Getafe,0-1,Real Betis
07/04/18,LAL,Real Betis,2-0,Eibar
13/04/18,LAL,Girona,0-1,Real Betis
19/04/18,LAL,Real Betis,1-0,Las Palmas
22/04/18,LAL,Atletico Madrid,0-0,Real Betis
30/04/18,LAL,Real Betis,2-1,Malaga
05/05/18,LAL,Athletic Bilbao,2-0,Real Betis
12/05/18,LAL,Real Betis,2-2,Sevilla
19/05/18,LAL,Leganes,3-2,Real Betis
14/07/18,CLF,Real Betis,1-0,Nottingham Forest
18/07/18,CLF,Real Betis,1-1,Sporting Braga
25/07/18,CLF,Marseille,2-3,Real Betis
28/07/18,CLF,Real Betis,2-2,Lille
03/08/18,CLF,AFC Bournemouth,0-2,Real Betis
04/08/18,CLF,Cardiff City,1-2,Real Betis
09/08/18,CLF,Frosinone,1-3,Real Betis
11/08/18,CLF,Real Betis,4-0,Las Palmas
17/08/18,LAL,Real Betis,0-3,Levante
25/08/18,LAL,Alaves,0-0,Real Betis
02/09/18,LAL,Real Betis,1-0,Sevilla
15/09/18,LAL,Valencia,0-0,Real Betis
20/09/18,UEL,Olympiakos,0-0,Real Betis
23/09/18,LAL,Real Betis,2-2,Athletic Bilbao
27/09/18,LAL,Girona,0-1,Real Betis
30/09/18,LAL,Real Betis,1-0,Leganes
04/10/18,UEL,Real Betis,3-0,F91 Dudelange
07/10/18,LAL,Atletico Madrid,1-0,Real Betis
21/10/18,LAL,Real Betis,0-1,Real Valladolid
25/10/18,UEL,AC Milan,1-2,Real Betis
28/10/18,LAL,Getafe,2-0,Real Betis
01/11/18,CDR,Racing Santander,0-1,Real Betis
04/11/18,LAL,Real Betis,3-3,Celta Vigo
08/11/18,UEL,Real Betis,1-1,AC Milan
11/11/18,LAL,Barcelona,3-4,Real Betis
25/11/18,LAL,Villarreal,2-1,Real Betis
29/11/18,UEL,Real Betis,1-0,Olympiakos
02/12/18,LAL,Real Betis,1-0,Real Sociedad
06/12/18,CDR,Real Betis,4-0,Racing Santander
09/12/18,LAL,Real Betis,2-0,Rayo Vallecano
13/12/18,UEL,F91 Dudelange,0-0,Real Betis
16/12/18,LAL,Espanyol,1-3,Real Betis
22/12/18,LAL,Real Betis,1-1,Eibar
05/01/19,LAL,Huesca,2-1,Real Betis
10/01/19,CDR,Real Betis,0-0,Real Sociedad
13/01/19,LAL,Real Betis,1-2,Real Madrid
17/01/19,CDR,Real Sociedad,2-2,Real Betis
20/01/19,LAL,Real Betis,3-2,Girona
31/03/17,LAL,Espanyol,2-1,Real Betis
04/04/17,LAL,Real Betis,0-1,Villarreal
09/04/17,LAL,Las Palmas,4-1,Real Betis
16/04/17,LAL,Real Betis,2-0,Eibar
23/04/17,LAL,Celta Vigo,0-1,Real Betis
27/04/17,LAL,Athletic Bilbao,2-1,Real Betis
30/04/17,LAL,Real Betis,1-4,Alaves
08/05/17,LAL,Leganes,4-0,Real Betis
14/05/17,LAL,Real Betis,1-1,Atletico Madrid
20/05/17,LAL,Sporting Gijon,2-2,Real Betis
14/07/17,CLF,Linense,1-0,Real Betis
18/07/17,CLF,Arcos,2-2,Real Betis
20/07/17,AFC,Benfica,2-1,Real Betis
21/07/17,CLF,Real Betis,1-0,Vitória Setúbal
26/07/17,CLF,Extremadura UD,P1-1P,Real Betis
29/07/17,CLF,Real Betis,1-1,Real Valladolid
30/07/17,CLF,Real Betis,1-1,Besiktas
05/08/17,CLF,Eintracht Frankfurt,3-0,Real Betis
06/08/17,CLF,Stuttgart,1-2,Real Betis
08/08/17,CLF,Córdoba,1-0,Real Betis
09/08/17,CLF,AC Milan,1-2,Real Betis
12/08/17,CLF,Inter Milan,1-0,Real Betis
20/08/17,LAL,Barcelona,2-0,Real Betis
25/08/17,LAL,Real Betis,2-1,Celta Vigo
10/09/17,LAL,Villarreal,3-1,Real Betis
16/09/17,LAL,Real Betis,2-1,Deportivo La Coruña
20/09/17,LAL,Real Madrid,0-1,Real Betis
25/09/17,LAL,Real Betis,4-0,Levante
01/10/17,LAL,Real Sociedad,4-4,Real Betis
15/10/17,LAL,Real Betis,3-6,Valencia
21/10/17,LAL,Real Betis,2-0,Alaves
24/10/17,CDR,Cadiz,1-2,Real Betis
30/10/17,LAL,Espanyol,1-0,Real Betis
03/11/17,LAL,Real Betis,2-2,Getafe
20/11/17,LAL,Eibar,5-0,Real Betis
25/11/17,LAL,Real Betis,2-2,Girona
30/11/17,CDR,Real Betis,3-5,Cadiz
03/12/17,LAL,Las Palmas,1-0,Real Betis
10/12/17,LAL,Real Betis,0-1,Atletico Madrid
18/12/17,LAL,Malaga,0-2,Real Betis
22/12/17,LAL,Real Betis,0-2,Athletic Bilbao
06/01/18,LAL,Sevilla,3-5,Real Betis
15/01/18,LAL,Real Betis,3-2,Leganes
21/01/18,LAL,Real Betis,0-5,Barcelona
29/01/18,LAL,Celta Vigo,3-2,Real Betis
03/02/18,LAL,Real Betis,2-1,Villarreal
12/02/18,LAL,Deportivo La Coruña,0-1,Real Betis
18/02/18,LAL,Real Betis,3-5,Real Madrid
26/02/18,LAL,Levante,0-2,Real Betis
01/03/18,LAL,Real Betis,0-0,Real Sociedad
03/03/16,LAL,Espanyol,0-3,Real Betis
06/03/16,LAL,Real Betis,2-0,Granada
13/03/16,LAL,Athletic Bilbao,3-1,Real Betis
19/03/16,LAL,Real Betis,0-1,Malaga
02/04/16,LAL,Atletico Madrid,5-1,Real Betis
09/04/16,LAL,Real Betis,1-0,Levante
16/04/16,LAL,Celta Vigo,1-1,Real Betis
19/04/16,LAL,Real Betis,1-0,Las Palmas
24/04/16,LAL,Sevilla,2-0,Real Betis
30/04/16,LAL,Real Betis,0-2,Barcelona
08/05/16,LAL,Eibar,1-1,Real Betis
15/05/16,LAL,Real Betis,2-1,Getafe
15/07/16,CLF,Real Betis,7-0,El Palo
18/07/16,CLF,Linense,0-2,Real Betis
19/07/16,CLF,Middlesbrough,1-2,Real Betis
23/07/16,CLF,Real Betis,2-1,Fulham
29/07/16,CLF,Werder Bremen,0-1,Real Betis
30/07/16,CLF,Everton,1-1,Real Betis
04/08/16,CLF,Sporting Lisbon,2-3,Real Betis
06/08/16,CLF,Montpellier,3-0,Real Betis
20/08/16,LAL,Barcelona,6-2,Real Betis
26/08/16,LAL,Real Betis,0-0,Deportivo La Coruña
11/09/16,LAL,Valencia,2-3,Real Betis
16/09/16,LAL,Real Betis,2-2,Granada
20/09/16,LAL,Sevilla,1-0,Real Betis
23/09/16,LAL,Real Betis,1-0,Malaga
30/09/16,LAL,Real Sociedad,1-0,Real Betis
15/10/16,LAL,Real Betis,1-6,Real Madrid
21/10/16,LAL,Osasuna,1-2,Real Betis
30/10/16,LAL,Real Betis,0-1,Espanyol
06/11/16,LAL,Villarreal,2-0,Real Betis
18/11/16,LAL,Real Betis,2-0,Las Palmas
25/11/16,LAL,Eibar,3-1,Real Betis
29/11/16,CDR,Real Betis,1-0,Deportivo La Coruña
04/12/16,LAL,Real Betis,3-3,Celta Vigo
11/12/16,LAL,Real Betis,1-0,Athletic Bilbao
16/12/16,LAL,Alaves,1-0,Real Betis
21/12/16,CDR,Deportivo La Coruña,3-1,Real Betis
08/01/17,LAL,Real Betis,2-0,Leganes
14/01/17,LAL,Atletico Madrid,1-0,Real Betis
22/01/17,LAL,Real Betis,0-0,Sporting Gijon
29/01/17,LAL,Real Betis,1-1,Barcelona
11/02/17,LAL,Real Betis,0-0,Valencia
17/02/17,LAL,Granada,4-1,Real Betis
25/02/17,LAL,Real Betis,1-2,Sevilla
28/02/17,LAL,Malaga,1-2,Real Betis
03/03/17,LAL,Real Betis,2-3,Real Sociedad
08/03/17,LAL,Deportivo La Coruña,1-1,Real Betis
12/03/17,LAL,Real Madrid,2-1,Real Betis
18/03/17,LAL,Real Betis,2-0,Osasuna
12/04/15,SED,Barcelona II,1-2,Real Betis
19/04/15,SED,Real Betis,4-0,Real Zaragoza
25/04/15,SED,Alaves,1-2,Real Betis
02/05/15,SED,Real Betis,2-2,Costa Brava
10/05/15,SED,Mallorca,1-2,Real Betis
17/05/15,SED,Real Betis,5-1,Lugo
21/05/15,SED,Racing Santander,2-4,Real Betis
24/05/15,SED,Real Betis,3-0,Alcorcon
31/05/15,SED,Tenerife,2-0,Real Betis
07/06/15,SED,Real Betis,0-3,Sporting Gijon
14/07/15,CLF,Coria CF,1-4,Real Betis
17/07/15,CLF,Mérida,3-1,Real Betis
23/07/15,CLF,Real Betis,1-1,Athletic Bilbao
25/07/15,CLF,Real Betis,0-1,Vitória Setúbal
31/07/15,CLF,Darmstadt,3-1,Real Betis
01/08/15,CLF,Borussia Dortmund,2-0,Real Betis
07/08/15,CLF,Recreativo Huelva,1-2,Real Betis
09/08/15,CLF,Espanyol,P1-1P,Real Betis
14/08/15,CLF,Real Betis,2-1,Granada
15/08/15,CLF,Atletico Madrid,3-0,Real Betis
23/08/15,LAL,Real Betis,1-1,Villarreal
29/08/15,LAL,Real Madrid,5-0,Real Betis
12/09/15,LAL,Real Betis,1-0,Real Sociedad
19/09/15,LAL,Valencia,0-0,Real Betis
24/09/15,LAL,Real Betis,1-2,Deportivo La Coruña
27/09/15,LAL,Sporting Gijon,1-2,Real Betis
04/10/15,LAL,Rayo Vallecano,0-2,Real Betis
17/10/15,LAL,Real Betis,1-3,Espanyol
24/10/15,LAL,Granada,1-1,Real Betis
01/11/15,LAL,Real Betis,1-3,Athletic Bilbao
07/11/15,LAL,Malaga,0-1,Real Betis
22/11/15,LAL,Real Betis,0-1,Atletico Madrid
27/11/15,LAL,Levante,0-1,Real Betis
02/12/15,CDR,Real Betis,2-0,Sporting Gijon
05/12/15,LAL,Real Betis,1-1,Celta Vigo
12/12/15,LAL,Las Palmas,1-0,Real Betis
15/12/15,CDR,Sporting Gijon,3-3,Real Betis
19/12/15,LAL,Real Betis,0-0,Sevilla
30/12/15,LAL,Barcelona,4-0,Real Betis
03/01/16,LAL,Real Betis,0-4,Eibar
06/01/16,CDR,Real Betis,0-2,Sevilla
09/01/16,LAL,Getafe,1-0,Real Betis
12/01/16,CDR,Sevilla,4-0,Real Betis
16/01/16,LAL,Villarreal,0-0,Real Betis
24/01/16,LAL,Real Betis,1-1,Real Madrid
30/01/16,LAL,Real Sociedad,2-1,Real Betis
07/02/16,LAL,Real Betis,1-0,Valencia
13/02/16,LAL,Deportivo La Coruña,2-2,Real Betis
20/02/16,LAL,Real Betis,1-1,Sporting Gijon
27/02/16,LAL,Real Betis,2-2,Rayo Vallecano
