Date,Competition,Home team,Score,Away team
26/08/18,SED,Almeria,1-1,Tenerife
03/09/18,SED,Almeria,0-1,Malaga
08/09/18,SED,Osasuna,3-1,Almeria
11/09/18,CDR,Malaga,1-2,Almeria
16/09/18,SED,Almeria,2-1,Real Zaragoza
23/09/18,SED,Numancia,0-2,Almeria
30/09/18,SED,Almeria,2-0,Reus Deportiu
06/10/18,SED,Córdoba,1-0,Almeria
13/10/18,SED,Almeria,3-0,Las Palmas
18/10/18,CDR,Almeria,3-1,Reus Deportiu
21/10/18,SED,Albacete,1-1,Almeria
27/10/18,SED,Granada,1-0,Almeria
01/11/18,CDR,Almeria,3-3,Villarreal
04/11/18,SED,Almeria,2-1,Sporting Gijon
11/11/18,SED,Rayo Majadahonda,2-0,Almeria
19/11/18,SED,Almeria,1-1,Deportivo La Coruña
24/11/18,SED,Gimnàstic Tarragona,2-2,Almeria
01/12/18,SED,Almeria,1-1,Extremadura UD
05/12/18,CDR,Villarreal,8-0,Almeria
08/12/18,SED,Real Oviedo,1-2,Almeria
16/12/18,SED,Almeria,1-1,Lugo
22/12/18,SED,Elche,2-2,Almeria
06/01/19,SED,Almeria,2-0,Mallorca
13/01/19,SED,Alcorcon,0-0,Almeria
19/01/19,SED,Almeria,0-0,Cadiz
23/01/19,CLF,Nordsjælland,1-1,Almeria
26/01/19,SED,Almeria,0-1,Osasuna
01/02/19,SED,Malaga,1-1,Almeria
10/02/19,SED,Almeria,1-0,Numancia
15/02/19,CLF,Almeria,1-1,Ufa
17/02/19,SED,Reus Deportiu,0-1,Almeria
24/02/19,SED,Almeria,3-1,Córdoba
03/03/19,SED,Real Zaragoza,1-2,Almeria
09/03/19,SED,Sporting Gijon,1-0,Almeria
17/03/19,SED,Almeria,0-0,Granada
22/03/19,SED,Deportivo La Coruña,0-0,Almeria
30/03/19,SED,Almeria,2-2,Rayo Majadahonda
06/04/19,SED,Extremadura UD,1-0,Almeria
13/04/19,SED,Almeria,3-0,Gimnàstic Tarragona
21/04/19,SED,Tenerife,1-3,Almeria
27/04/19,SED,Almeria,0-1,Real Oviedo
05/05/19,SED,Lugo,4-2,Almeria
12/05/19,SED,Almeria,5-3,Elche
19/05/19,SED,Mallorca,1-0,Almeria
26/05/19,SED,Almeria,0-0,Alcorcon
29/07/17,CLF,Córdoba,1-0,Almeria
05/08/17,CLF,Lorca,1-0,Almeria
12/08/17,CLF,Granada,1-1,Almeria
20/08/17,SED,Gimnàstic Tarragona,0-1,Almeria
26/08/17,SED,Almeria,1-1,Real Oviedo
02/09/17,SED,Numancia,1-0,Almeria
05/09/17,CDR,Cadiz,1-0,Almeria
09/09/17,SED,Almeria,2-1,Lorca
16/09/17,SED,Osasuna,2-1,Almeria
22/09/17,SED,Almeria,3-0,Sevilla II
29/09/17,SED,Cultural Leonesa,0-0,Almeria
07/10/17,SED,Almeria,0-3,Huesca
12/10/17,SED,Rayo Vallecano,1-0,Almeria
15/10/17,SED,Almeria,1-1,Real Valladolid
22/10/17,SED,Almeria,0-1,Reus Deportiu
28/10/17,SED,Sporting Gijon,2-0,Almeria
05/11/17,SED,Almeria,0-2,Cadiz
11/11/17,SED,Albacete,2-0,Almeria
17/11/17,SED,Almeria,3-0,Real Zaragoza
26/11/17,SED,Barcelona II,1-1,Almeria
03/12/17,SED,Almeria,2-1,Tenerife
08/12/17,SED,Granada,3-2,Almeria
16/12/17,SED,Almeria,1-0,Córdoba
22/12/17,SED,Alcorcon,2-0,Almeria
07/01/18,SED,Almeria,1-0,Lugo
13/01/18,SED,Almeria,1-1,Gimnàstic Tarragona
20/01/18,SED,Real Oviedo,2-1,Almeria
28/01/18,SED,Almeria,0-0,Numancia
03/02/18,SED,Lorca,1-2,Almeria
10/02/18,SED,Almeria,0-1,Osasuna
18/02/18,SED,Sevilla II,0-3,Almeria
24/02/18,SED,Almeria,2-1,Cultural Leonesa
04/03/18,SED,Huesca,2-2,Almeria
10/03/18,SED,Almeria,0-1,Rayo Vallecano
18/03/18,SED,Real Valladolid,2-1,Almeria
24/03/18,SED,Reus Deportiu,1-0,Almeria
01/04/18,SED,Almeria,1-3,Sporting Gijon
06/04/18,SED,Cadiz,0-0,Almeria
15/04/18,SED,Almeria,1-1,Albacete
21/04/18,SED,Real Zaragoza,2-1,Almeria
28/04/18,SED,Almeria,1-0,Barcelona II
05/05/18,SED,Tenerife,0-0,Almeria
13/05/18,SED,Almeria,2-0,Granada
20/05/18,SED,Córdoba,2-0,Almeria
27/05/18,SED,Almeria,0-0,Alcorcon
02/06/18,SED,Lugo,1-1,Almeria
18/07/18,CLF,Milton Keynes Dons,0-0,Almeria
21/07/18,CLF,Águilas,0-5,Almeria
25/07/18,CLF,Almeria,0-1,Real Valladolid
29/07/18,CLF,Tenerife,1-0,Almeria
30/07/16,CLF,CP Ejido II,0-3,Almeria
03/08/16,CLF,Almeria,1-0,UCAM Murcia
06/08/16,CLF,Almeria,2-2,Levante
09/08/16,CLF,Malaga,4-0,Almeria
10/08/16,CLF,Almeria,2-1,Sevilla II
19/08/16,SED,Almeria,1-1,Cadiz
27/08/16,SED,Real Oviedo,2-0,Almeria
03/09/16,SED,Almeria,3-0,Rayo Vallecano
06/09/16,CDR,Almeria,0-2,Rayo Vallecano
11/09/16,SED,Girona,3-3,Almeria
18/09/16,SED,Almeria,0-1,Tenerife
21/09/16,SED,UCAM Murcia,4-0,Almeria
24/09/16,SED,Almeria,0-0,Lugo
01/10/16,SED,Huesca,2-0,Almeria
09/10/16,SED,Almeria,2-2,Levante
15/10/16,SED,Alcorcon,0-0,Almeria
